rep,id,beta0,gamma0,delta0,group
1,848,-0.235872727492735,0.000731593024765592,0.0480905703015961,2
1,849,-0.263677371640041,0.000818584762968352,0.0596729032598794,2
1,850,-0.381062006741762,0.00062761004839193,0.0823474940635823,2
1,851,-0.472413513233892,0.000868033530775474,0.0653774777312948,2
1,852,-0.345187232965133,0.000698132141076378,0.0215655062690732,2
1,853,-0.348300058572244,0.000976937244514621,0.0413623446716132,2
1,854,-0.315234707627492,0.000980963361547628,0.0312431985684632,2
1,855,-0.423441937913362,0.00074796698411739,0.0193637104938603,2
1,856,-0.283504359014086,0.00122645445608183,0.0693476011061338,2
1,857,-0.267940595104556,0.0011256888558669,0.0268409717185852,2
1,858,-0.356818374813358,0.00123283226706303,0.0257882434952211,2
1,859,-0.261974826599437,0.000951860210435655,0.0171908858119213,2
1,860,-0.416624033261519,0.000989470755912274,0.072462986037103,2
1,861,-0.192243216595504,0.00137365693420664,0.0662964163524317,2
1,862,-0.506966683487905,0.00117245864801291,0.0250751357963036,2
1,863,-0.478799106654412,0.00070422301916454,0.0529824364538104,2
1,864,-0.227757108696248,0.000736116875058227,0.0293311130200155,2
1,865,-0.0735764050753022,0.00108211235047481,0.0339420470275977,2
1,866,-0.396138629108798,0.00109799397855489,0.0171930610080955,2
1,867,-0.420617003637838,0.000900513660284627,0.0303356871409001,2
1,868,-0.424060190366041,0.000984730930456749,0.0357226742393433,2
1,869,-0.25230259406409,0.000813949099390087,0.048391274666305,2
1,870,-0.11197746362746,0.001088207129334,0.0457462983727039,2
1,871,-0.194623451817287,0.000770550545792003,0.0526325127874289,2
1,872,-0.283816887224841,0.000775932999082637,0.0708975567326892,2
1,873,-0.143953456383766,0.000759909911966595,0.0325227135074796,2
1,874,-0.191547345597174,0.000931356971249928,0.0588392511189959,2
1,875,-0.352226231185604,0.00110819577889827,0.0296807402527944,2
1,876,-0.425635494645465,0.00120660452409772,0.0251937136006101,2
1,877,-0.286893144831763,0.000822849318005258,0.0348407157338164,2
1,878,-0.260154843244198,0.000988617090184377,0.0193191009450852,2
1,879,-0.298728976922777,0.00084612408766728,0.0549665868340052,2
1,880,-0.442072641125144,0.00098942964187641,0.0265869581986767,2
1,881,-0.365927490068908,0.000882909859881511,0.0386656901345157,2
1,882,-0.407815090114933,0.000949173869450204,0.0382321126631507,2
1,883,-0.169787229194268,0.00115303331244291,0.0469131308847181,2
1,884,-0.377532264068722,0.00101873948980815,0.0694713452864779,2
1,885,-0.215984886971905,0.00096974643831463,0.059446619953302,2
1,886,-0.385109078265156,0.000786078147602704,0.0327681770712497,2
1,887,-0.235297937467383,0.00110221269640434,0.0431386957712832,2
1,888,-0.331667768380257,0.000970843346867617,0.0277887503789175,2
1,889,-0.177293167693859,0.000431389802077831,0.0319627369262134,2
1,890,-0.34759830517196,0.000840640150136111,0.0242733036927104,2
1,891,-0.277912873630077,0.000975333358659189,0.0401522253247264,2
1,892,-0.472302087405401,0.000868448703190044,0.0515984751101778,2
1,893,-0.304921157618502,0.000696469932411816,0.0619949156984013,2
1,894,-0.392842078539089,0.000739006738802,0.0406139558388113,2
1,895,-0.135947216122301,0.00101807550133493,0.0509974435035866,2
1,896,-0.156204349337036,0.000676452103546751,0.100095075252425,2
1,897,-0.291096618139748,0.000689918947399107,0.119776464607415,2
1,898,-0.146652444923326,0.000808878187842133,0.0343387254326501,2
1,899,-0.473066080989007,0.000749625889524645,0.0209194576156095,2
1,900,-0.170125218871442,0.00109241493385584,0.0912679619547302,2
1,901,-0.336389200604596,0.00106494389073723,0.0260230229742434,2
1,902,-0.0578962535633875,0.00095972736546246,0.0254065754430072,2
1,903,-0.175739543018269,0.00110935411271114,0.0209946249467942,2
1,904,-0.333481506906088,0.000916113265349659,0.0290956203440557,2
1,905,-0.136408489684403,0.000923611408734778,0.0308288412043232,2
1,906,-0.255695407042084,0.00111300068656953,0.0363723057328246,2
1,907,-0.408882998122159,0.00102628030030272,0.0269478143793138,2
1,908,-0.344069503034759,0.000734988231013829,0.0258972871072544,2
1,909,-0.334590863537331,0.00134457394217912,0.0196077121722909,2
1,910,-0.333822811693076,0.00101324865315599,0.0487102606557477,2
1,911,-0.423969062951189,0.000941706020337034,0.0477176417919788,2
1,912,-0.482926282984335,0.000826129749132076,0.0396542408686194,2
1,913,-0.22882233325726,0.00102437408317707,0.0619550081740052,2
1,914,-0.439019742140162,0.000724851210208147,0.0277814796953499,2
1,915,-0.229677985775278,0.00109470841416437,0.0750707327627943,2
1,916,-0.453521240993318,0.000678707911656738,0.0476290083130559,2
1,917,-0.262322150261118,0.001302772019669,0.0397464388205154,2
1,918,-0.237901842708183,0.000748885687730308,0.0529411775697102,2
1,919,-0.461434425914876,0.00094659561529691,0.0809005910042219,2
1,920,-0.20345844605234,0.0007139179784377,0.0259402441036729,2
1,921,-0.0200641380900103,0.00117597906166713,0.0664989338978403,2
1,922,-0.231590911696774,0.000753262269409402,0.0608082527363789,2
1,923,-0.378190141925868,0.000760732501248108,0.035888444013166,2
1,924,-0.369417409611049,0.000610223540755008,0.0554949123507829,2
1,925,-0.33522315270765,0.00059365123692129,0.0624948199617254,2
1,926,-0.34671167018907,0.000796953224147888,0.0245974422460968,2
1,927,-0.0883602254143282,0.0010366543541496,0.0235376043490846,2
1,928,-0.276261526636621,0.000649834051622071,0.0464647621699077,2
1,929,-0.242014590660119,0.00126044776220521,0.0399355215482867,2
1,930,-0.0834493010633495,0.00108285643308857,0.0974579474700239,2
1,931,-0.434633925271905,0.00111106307117679,0.0403108300336609,2
1,932,-0.444674994851614,0.000944139174747695,0.0313141530395954,2
1,933,-0.304657247375443,0.00150475410944316,0.0284382808786047,2
1,934,-0.208178960215546,0.000992203965351556,0.0273948855830055,2
1,935,-0.323286922304063,0.000733170132006406,0.0348148701123111,2
1,936,-0.276766579828608,0.000900721410846025,0.0320776835340865,2
1,937,-0.357479646819556,0.0010002854980184,0.0135872553592243,2
1,938,-0.140818017344572,0.000938095001215869,0.0243434136698942,2
1,939,-0.258279882591848,0.000960398935333828,0.0263281531074843,2
1,940,-0.421824910717038,0.000987275171525583,0.0247523904060389,2
1,941,-0.355448048363407,0.000927322252141414,0.0360499972872506,2
1,942,-0.384096589415284,0.000877898908934066,0.039989645679409,2
1,943,-0.304682742617568,0.00141924847473608,0.0306982797379615,2
1,944,-0.270005360103493,0.00100389150689265,0.020289689965753,2
1,945,-0.194435799049712,0.000873539818760887,0.0376736802591187,2
1,946,-0.660768173599717,0.000408645888452473,0.0466310496775783,2
1,947,-0.578010507037103,0.000637494488484919,0.0542550902745483,2
1,948,-0.465728426917523,0.000881305417643202,0.0639607015377798,2
1,949,-0.325944200168722,0.000808295967053353,0.0437744637842368,2
1,950,-0.382358735939816,0.000643773211399868,0.0680249696349926,2
1,951,-0.366188689347164,0.000801504065089458,0.0375211156964944,2
1,952,-0.422614734562014,0.00098071686367637,0.020874886348543,2
1,953,-0.371007457332201,0.000942389480379423,0.0411697814071787,2
1,954,-0.329089394220884,0.000707671649437049,0.0255881844497103,2
1,955,-0.253710325595921,0.000946056755192415,0.0472336383381759,2
1,956,-0.232854555083365,0.00116096678733923,0.0301796815617369,2
1,957,-0.205447780682398,0.000780812094213911,0.144322113301487,2
1,958,-0.563802154489377,0.000759286180939995,0.0344536503310103,2
1,959,-0.24220024505746,0.000862903105764672,0.091115734867964,2
1,960,-0.241124340578486,0.00142723777058821,0.0446758951909272,2
1,961,-0.265427716952265,0.00084605905160705,0.0387418063525841,2
1,962,-0.209442849401687,0.000828936943331262,0.0615099613234057,2
1,963,-0.271266209091134,0.000895925297286339,0.0311303604176114,2
1,964,-0.577668120222672,0.000937961425271681,0.0317197647898467,2
1,965,-0.434631501918537,0.000506160610934443,0.0314623019252336,2
1,966,-0.166344559234267,0.00083900234527616,0.0209804261392675,2
1,967,-0.337842184689004,0.00113451000383961,0.0808148137338673,2
1,968,-0.345581615582539,0.00093938076260489,0.0236643400412545,2
1,969,-0.236309458377329,0.000674686353986531,0.0430143069843488,2
1,970,-0.399507840112215,0.0010053745483431,0.0221009537028138,2
1,971,-0.192707761277989,0.000909798370163021,0.114874329574529,2
1,972,-0.107569101241419,0.00073502980278294,0.0354634568114361,2
1,973,-0.423552108445717,0.000854530570652244,0.0452052745024079,2
1,974,-0.395458715885305,0.000796602757398717,0.0201290781457434,2
1,975,-0.240996016336947,0.00100257151477734,0.028321755197099,2
1,976,-0.342032631983839,0.000773315105986322,0.074422006353994,2
1,977,-0.291616999209664,0.0007811243771074,0.0378573952102208,2
1,978,-0.377925045040589,0.000669596999593035,0.041122185024199,2
1,979,0.0730009111073091,0.000721631729666695,0.0791062387667046,2
1,980,-0.375889693639726,0.00107413128296367,0.0246462953113706,2
1,981,-0.320121060342936,0.000819227040799212,0.0303516559552171,2
1,982,-0.154885426740069,0.000735587731370869,0.0469629166386967,2
1,983,-0.469397541760431,0.000839283801149922,0.051249440866125,2
1,984,-0.0714876471647187,0.000958534967669521,0.0393769175099185,2
1,985,-0.320085195214255,0.0011723987263416,0.0255262133676778,2
1,986,-0.387671419268008,0.000812639987452795,0.0393023983911329,2
1,987,-0.315397756101317,0.000695119754340308,0.0257481604499017,2
1,988,-0.258690908892084,0.00078040774237002,0.0375510331693977,2
1,989,-0.292074834006374,0.00107306081462772,0.0298692485668438,2
1,990,-0.285310699091687,0.00120648276404765,0.0457962842324278,2
1,991,-0.142884357257057,0.000686238388615938,0.0283780793317444,2
1,992,-0.480495546919888,0.000953358077114437,0.0296102225334527,2
1,993,-0.318912266993797,0.000550888909568088,0.0351143348240162,2
1,994,-0.158840252379759,0.000709026555370155,0.0794555322810418,2
1,995,-0.283092072444049,0.000690652445740851,0.033608833580332,2
1,996,-0.427334819882917,0.000949692527723142,0.0300051402287007,2
1,997,-0.340424170626908,0.00118783223997436,0.0537102841771601,2
1,998,-0.357994340302378,0.00117372201232977,0.0128373215210328,2
1,999,-0.400223058099416,0.00103907590395863,0.026650739077728,2
1,1000,-0.309544520704209,0.00124512756971494,0.0413731531229896,2
1,1001,-0.138805745382071,0.00107148332781921,0.0262948011853355,3
1,1002,-0.436579612229759,0.000575363017284836,0.0528269473746157,3
1,1003,-0.207415398362885,0.000728157016375364,0.0351735060596698,3
1,1004,-0.216708997849508,0.00104004564653875,0.0317507843229254,3
1,1005,-0.0790711652246734,0.000706460743768874,0.0325820928531056,3
1,1006,-0.100182301626485,0.00105719861538504,0.0444824823494421,3
1,1007,-0.442304661278876,0.000694535167833288,0.0378564554946471,3
1,1008,-0.254719704779895,0.000971008256498945,0.0398981963632339,3
1,1009,-0.413968460264964,0.000938193324485395,0.0885774908473114,3
1,1010,-0.389215743671548,0.000764979865975635,0.0589034463553275,3
1,1011,-0.118692910561454,0.000772601645391833,0.105940677458306,3
1,1012,-0.353199491744893,0.00109224799147508,0.0872878766746126,3
1,1013,-0.390719007390108,0.000867564397347217,0.0367107859585037,3
1,1014,-0.354201923555981,0.0008729869892798,0.0534618135752234,3
1,1015,-0.139128160588615,0.000928233931976989,0.0512564146709692,3
1,1016,-0.22773574065162,0.00118016938586896,0.0299549004321458,3
1,1017,-0.201093758018557,0.000747519336022055,0.048168679132239,3
1,1018,-0.321480723260767,0.00126255486308327,0.0620643833696595,3
1,1019,-0.295051586957596,0.000764999099404016,0.101848385399933,3
1,1020,-0.317742984674698,0.000880718260789583,0.0245207204380354,3
1,1021,-0.11943010567158,0.00075801219277623,0.0257491411650067,3
1,1022,-0.162373116307576,0.000912030327562564,0.0539930764022534,3
1,1023,-0.268000262514357,0.00079664498775116,0.0408331174130478,3
1,1024,-0.487275178319493,0.00123833180157778,0.022839291071868,3
1,1025,-0.140788951244849,0.00119848189260974,0.0594001277574417,3
1,1026,-0.347692449139307,0.000861967110578143,0.0705046246179378,3
1,1027,-0.47018714389723,0.00108965215409091,0.0481515261228147,3
1,1028,-0.191314634816917,0.00110924291240333,0.0663372507056779,3
1,1029,-0.446152353861842,0.000745007398087976,0.0936989103361316,3
1,1030,-0.485362248947478,0.000561245478775091,0.0419153943764506,3
1,1031,-0.00373279468893076,0.000593847180098317,0.0971176168494302,3
1,1032,-0.407639101927714,0.000978014565290142,0.0306207404154712,3
1,1033,-0.0763677564817132,0.00125142864199465,0.0700426697953599,3
1,1034,-0.291025205531428,0.00120827042841422,0.028752881359902,3
1,1035,-0.46188016231277,0.00111921465414637,0.0568858952787529,3
1,1036,-0.233378104350172,0.000557038449724283,0.0385897104452588,3
1,1037,-0.228763364722335,0.000667237356123043,0.0528342428555,3
1,1038,-0.149532641011373,0.000957831435139633,0.0322168481896747,3
1,1039,-0.100626462842603,0.000572723650093707,0.068343061778182,3
1,1040,-0.269820616786101,0.000870451318039732,0.0298382630381895,3
1,1041,-0.373774963592961,0.00111805489300593,0.0544600091571175,3
1,1042,-0.369091562864766,0.000940850423460503,0.0324795799371294,3
1,1043,-0.30876670665769,0.000829962140049655,0.0513327450511287,3
1,1044,-0.212577743388979,0.000733029994654002,0.0813633698717577,3
1,1045,-0.105476318121674,0.000578564009562679,0.0409763381942497,3
1,1046,-0.377595158049998,0.000799432756896859,0.0290211033273262,3
1,1047,-0.491184088487193,0.000845915192633443,0.0633039128414872,3
1,1048,-0.37722748341704,0.000625118556247205,0.066750108975605,3
1,1049,-0.44038732056713,0.000808209008912031,0.0268956521596553,3
1,1050,-0.396120551433956,0.00104280513912875,0.0319412391754457,3
1,1051,-0.254442918379329,0.000731570152983304,0.0312314324818373,3
1,1052,-0.273561352102393,0.000750134195405569,0.0266903178907128,3
1,1053,-0.481224823357668,0.00124536731621237,0.0783693607040062,3
1,1054,-0.113596923112856,0.000947779476303089,0.0805511373322584,3
1,1055,-0.436979613829263,0.00083363202058666,0.0223322104541195,3
1,1056,-0.305026395793829,0.00103432465700829,0.0312260488789581,3
1,1057,-0.349097428962023,0.000766637419682381,0.0241014679642031,3
1,1058,-0.223661998860656,0.00070804583575318,0.028393989270283,3
1,1059,-0.513611497530041,0.00132983583707121,0.0248540560479446,3
1,1060,-0.367878226901449,0.000950455765422888,0.0446321515872882,3
1,1061,-0.382417715870663,0.000886150603284837,0.085694636785,3
1,1062,-0.350704587785749,0.000697560113988971,0.0158230433991138,3
1,1063,-0.294527711573293,0.000836066449449318,0.0131156045338076,3
1,1064,-0.226733029197439,0.000976593450943964,0.0353094983693153,3
1,1065,-0.279517688914168,0.000966928938936108,0.0488437000210299,3
1,1066,-0.541531460886193,0.000826155820283216,0.0355809052944218,3
1,1067,-0.122113903393446,0.00084049521293024,0.0867227355887069,3
1,1068,-0.353389011952718,0.000856696490409412,0.0612904705248923,3
1,1069,-0.295937489649977,0.000558559451256316,0.0394421130264293,3
1,1070,-0.372153716657954,0.000882917842361508,0.0504690860086251,3
1,1071,-0.510684015756208,0.00123370553502106,0.046574541180685,3
1,1072,-0.190697761177254,0.000742485665436576,0.0347383120668377,3
1,1073,-0.121747860871972,0.00100050404895729,0.0637751419159107,3
1,1074,-0.18571863291917,0.000787196882691849,0.0194714008763718,3
1,1075,-0.429964130169941,0.00117519032860011,0.0375702592234527,3
1,1076,-0.511296731075224,0.000996065077435118,0.0647517597553178,3
1,1077,-0.294934906183658,0.000640660663652304,0.0302760562999603,3
1,1078,-0.565092813360654,0.000936266098629213,0.0330079903506213,3
1,1079,-0.211823103327746,0.000988012720009913,0.0569787352136725,3
1,1080,-0.26370456857693,0.00109002078821249,0.0321911908457842,3
1,1081,-0.396594706508216,0.00103599393829197,0.0522414230898234,3
1,1082,-0.230479815395398,0.000803665419400186,0.0271994041515834,3
1,1083,-0.0744573285172179,0.000971577819007548,0.0156903540773313,3
1,1084,-0.168263600200189,0.00070909407969317,0.0475567682967685,3
1,1085,-0.21093959020798,0.000970404299812955,0.0381931164530486,3
1,1086,-0.0666730598786595,0.00107669351698329,0.0495044921091462,3
1,1087,-0.317585407867276,0.00106007459763648,0.0261408416068044,3
1,1088,-0.399782171567825,0.000622601525714156,0.0479086649706845,3
1,1089,-0.189802422227755,0.000761235354225058,0.0422529829943771,3
1,1090,-0.436609675273641,0.00110771015168503,0.0289756057562756,3
1,1091,-0.301264387540897,0.00089146813325989,0.0389306869876111,3
1,1092,-0.260687095198078,0.000734335473206594,0.0572531962094476,3
1,1093,-0.242767282845263,0.000773596061042146,0.0590303418072638,3
1,1094,-0.196630652627512,0.00100608010487047,0.0416658573900157,3
1,1095,-0.396612501872249,0.000647623559265733,0.0362415786641525,3
1,1096,-0.223351457171088,0.000703411173849836,0.0632553897466174,3
1,1097,-0.315522665181989,0.000747026238358192,0.0658819723387589,3
1,1098,-0.371786773199994,0.00056113571257631,0.0531494169528446,3
1,1099,-0.452682610027123,0.00090260817238523,0.0340691676915891,3
1,1100,-0.348133223750906,0.000835798217790235,0.0578274290378216,3
1,1101,-0.142677538496095,0.00103425256400364,0.0546912091423693,3
1,1102,-0.316715995704377,0.000741745709127695,0.0280786410041182,3
1,1103,-0.237850282285866,0.00116853846805578,0.0646592805017818,3
1,1104,-0.105852099506053,0.000952700978714422,0.0341156379311413,3
1,1105,-0.103577306706334,0.001112709333885,0.0231698353616433,3
1,1106,-0.273404126478528,0.000875407908297949,0.0171330393413669,3
1,1107,-0.303739921801843,0.000748590431924536,0.0727150682073266,3
1,1108,-0.427353695213765,0.00107042780316362,0.0508373598906553,3
1,1109,-0.234801930965812,0.000673988071519088,0.0248289115231514,3
1,1110,-0.323292950701627,0.000933106849469615,0.0425639924015811,3
1,1111,-0.330591715255994,0.000912759618285782,0.0272823686847755,3
1,1112,-0.310771942052204,0.000953819733892673,0.0405912811639436,3
1,1113,-0.406999008784559,0.000792298931400376,0.068711010470861,3
1,1114,-0.224452918117793,0.000902942947788875,0.027003234548781,3
1,1115,-0.419223225305463,0.00102853154205171,0.0737709646967749,3
1,1116,-0.290491799809138,0.000921309528172103,0.079427201445741,3
1,1117,-0.15509975882911,0.000977570353401758,0.0508085478854362,3
1,1118,-0.219877610274929,0.00079432971582385,0.0522544480853921,3
1,1119,-0.307077015464536,0.000723301173316494,0.0168353052174688,3
1,1120,-0.311062834130055,0.00092835668726326,0.0612732122951214,3
1,1121,-0.284224856655945,0.000731573131377087,0.0484576868272778,3
1,1122,-0.176399522524749,0.00075961172499597,0.0372882770686135,3
1,1123,-0.247700121819995,0.000745452554527228,0.0341973581581363,3
1,1124,-0.224475514679372,0.000887362706992302,0.0983601145029545,3
1,1125,-0.0778794513110921,0.000792096038334746,0.0381970743178041,3
1,1126,-0.200740680473263,0.00102012490235193,0.0824841584235601,3
1,1127,-0.40418459592563,0.00122346096493753,0.0210820819163818,3
1,1128,-0.271201338993897,0.000844094712479861,0.0708396570133061,3
1,1129,-0.240264443656335,0.0009057401995169,0.0489452066820938,3
1,1130,-0.498747769561174,0.0020298454125782,0.0430634542460448,3
1,1131,-0.375245201670755,0.000653848058790656,0.0711054293207954,3
1,1132,-0.371992914709646,0.000676151949680675,0.0256202956595051,3
1,1133,-0.354848122210693,0.000948042381052823,0.0735663849250965,3
1,1134,-0.493262895127189,0.00125679954524727,0.0362537698613599,3
1,1135,-0.424347590707755,0.000859961197949492,0.0324203465295002,3
1,1136,-0.238643822223552,0.000596472367016287,0.119806635141649,3
1,1137,-0.250741367729982,0.000824955010347514,0.019327641348371,3
1,1138,-0.318721061301179,0.000888500658848608,0.0489419110335156,3
1,1139,-0.252849509166423,0.00113331560985319,0.113396191396882,3
1,1140,-0.349666680471065,0.000732880488791398,0.0552970187724164,3
1,1141,-0.501168338498812,0.000652484283104919,0.045873584891354,3
1,1142,-0.38198638047068,0.000861482613212499,0.0283014018792766,3
1,1143,-0.167748138451717,0.000923593008921865,0.163439761725525,3
1,1144,-0.396156357297899,0.000498416976184455,0.0993352997019933,3
1,1145,-0.24305437311577,0.00103925677007756,0.0487078285098317,3
1,1146,-0.52403613422165,0.00111650326822792,0.0399152964471962,3
1,1147,-0.19102970305165,0.00115153419819172,0.0271119179220817,3
1,1148,-0.360270761785956,0.000771924755056628,0.0561714438491473,3
1,1149,-0.1567018320718,0.000773498966636457,0.0579970552704033,3
1,1150,-0.49070394966515,0.000991185541121159,0.0336202274897767,3
1,1151,-0.430303969128987,0.00054367598500083,0.064789565444068,3
1,1152,-0.0940170349194219,0.000771088841502036,0.0157331488203805,3
1,1153,-0.240906119249861,0.00117129357007659,0.0577894914476976,3
1,1154,-0.233869903426849,0.000700627673056298,0.0969791455873661,3
1,1155,-0.496156357960201,0.000925778583390148,0.0500828454418687,3
1,1156,-0.334472815700045,0.000768823907342233,0.0458492094194763,3
1,1157,-0.184129706533842,0.000459305791465226,0.0607148713741779,3
1,1158,-0.305665099455668,0.000979329363976995,0.0252649693645574,3
1,1159,-0.277748037410148,0.000761598214300038,0.0197133775973959,3
1,1160,-0.389944772027915,0.00104889636482828,0.0490148905514671,3
1,1161,-0.102384164975627,0.000803279052952562,0.0622651644602299,3
1,1162,-0.352639178729172,0.000668773953236148,0.118005517062042,3
1,1163,-0.446926695438455,0.00101279203338824,0.124717658111778,3
1,1164,-0.361303250172537,0.00069850930818694,0.0324665088758086,3
1,1165,-0.491763693017986,0.000957749189024945,0.0474849986816237,3
1,1166,-0.231565250306695,0.000847679169490506,0.0433319526222069,3
1,1167,-0.456821213088204,0.00065245388752536,0.0317491028195064,3
1,1168,-0.351755669094484,0.000870971883993508,0.0540743567947784,3
1,1169,0.0427002862737499,0.000692211652882953,0.0581023141439447,3
1,1170,-0.286104731057857,0.00113600033102626,0.0618436215655849,3
1,1171,-0.298257576251038,0.000912927768765312,0.0205607209676406,3
1,1172,-0.377720813623154,0.000882810924057812,0.0224085246191982,3
1,1173,-0.451258108229804,0.000877836353067733,0.047384555142153,3
1,1174,-0.411650813761591,0.000662342906907838,0.0333168016614125,3
1,1175,-0.115329819388787,0.00106376346243525,0.0301701043406736,3
1,1176,-0.218982917986861,0.000823542469404276,0.0541752794238447,3
1,1177,-0.119866451842793,0.000909963964593645,0.0594929606555445,3
1,1178,-0.23870845952882,0.000869190337757664,0.0390523568233454,3
1,1179,-0.472593509704142,0.000737969485760691,0.0241679679793942,3
1,1180,-0.289855922814411,0.000659171596953748,0.0637304369418916,3
1,1181,-0.282313704652347,0.00124020492031422,0.053610044335785,3
1,1182,-0.589342798459541,0.000646764056135813,0.0529914903407552,3
1,1183,-0.267176731561376,0.00132987119758187,0.0435383681883355,3
1,1184,-0.382258286821034,0.00103974774911345,0.0679888760783306,3
1,1185,-0.296443594165043,0.000908918189057249,0.0340878478540301,3
1,1186,-0.335970716661409,0.000776200166028855,0.0259290493417826,3
1,1187,-0.0865843277987549,0.000909414966708002,0.0728460585554267,3
1,1188,-0.421497522238262,0.00100937142444824,0.036596611856655,3
1,1189,-0.46062044169279,0.000814061072367321,0.0449157599338018,3
1,1190,-0.483840809328479,0.000838982868324534,0.107243289236376,3
1,1191,-0.257074560893613,0.00122655462480657,0.032426625901293,3
1,1192,-0.0200103793035666,0.000960483920873968,0.0308297383577921,3
1,1193,-0.100499439020282,0.000749175320179871,0.0354168713815785,3
1,1194,-0.339560028490317,0.000916496515998974,0.0412727026714278,3
1,1195,-0.382713609787376,0.000559497468126078,0.0167339262707833,3
1,1196,-0.47409924255369,0.000722255973686958,0.0638806423455898,3
1,1197,-0.333833199551037,0.000839112521350756,0.058647304294827,3
1,1198,-0.250424687384123,0.000816735988027677,0.0340733275476188,3
1,1199,-0.419405304569607,0.000629662684027858,0.033561335250505,3
1,1200,-0.350610521552508,0.000911556667761081,0.0378527680471373,3
1,1201,-0.396565229911283,0.00149452656552644,0.0858973535599533,3
1,1202,-0.130598284105075,0.000598842662773646,0.0926546742912203,3
1,1203,-0.269483835386755,0.000682709848496526,0.053711402691362,3
1,1204,-0.306373171427463,0.000806912616107125,0.0510224623844645,3
1,1205,-0.409122243462161,0.00085658403165995,0.0232794234038706,3
1,1206,-0.216754388290522,0.000703001466434688,0.0444883451284548,3
1,1207,-0.300557645466998,0.000512273966659904,0.024940557834887,3
1,1208,-0.300383921650602,0.000791821693544729,0.0947114131394627,3
1,1209,-0.249792083094479,0.000903852089623253,0.0376806612753865,3
1,1210,-0.176225074526957,0.00083642191708431,0.0243875855638535,3
1,1211,-0.106855289448613,0.000857361856162347,0.0638861509911427,3
1,1212,-0.228803261608564,0.00103586809686182,0.0426072105625519,3
1,1213,-0.183473449378176,0.000816110134271375,0.0324753864764407,3
1,1214,-0.062405383932525,0.000794363122630989,0.064182158797906,3
1,1215,-0.201443497413089,0.000734926946935825,0.0437277220576617,3
1,1216,-0.204113854769547,0.00070175232723064,0.0892055686983765,3
1,1217,-0.585497527267281,0.000749370016408244,0.0692438691026334,3
1,1218,-0.1123871623545,0.000920953173907512,0.0427864708399971,3
1,1219,-0.335858213687024,0.000835424407813118,0.0274711049842059,3
1,1220,-0.436273265733666,0.00102280433555663,0.0412262712806609,3
1,1221,-0.603485542479862,0.00104782867742034,0.0140275566142468,3
1,1222,-0.266740921662577,0.00122686573760842,0.0421199578381662,3
1,1223,-0.471899585528929,0.00122456695184522,0.0206538715465583,3
1,1224,-0.289538435243139,0.00154263296655533,0.0572042823045674,3
1,1225,-0.339307536073881,0.000606500474727965,0.0858087217200869,3
1,1226,-0.414252601542017,0.000931481246703994,0.0508525825733582,3
1,1227,-0.222434694471075,0.000998028650065832,0.0178536271441487,3
1,1228,-0.174408932842248,0.000667936141489248,0.0796865045179048,3
1,1229,-0.265371929272656,0.00124723839076808,0.0608924451219036,3
1,1230,-0.305615809870753,0.000814551656919712,0.0686165770330418,3
1,1231,-0.33435650868671,0.000918639491648953,0.0199617140724385,3
1,1232,-0.38265025341264,0.000955258465943094,0.0564591730258149,3
1,1233,-0.215388975452984,0.000984389645078985,0.140637961536878,3
1,1234,-0.227026022167918,0.00102219369650856,0.06123279119426,3
1,1235,-0.0637998054063548,0.00106224296099384,0.0757792940257304,3
1,1236,-0.175762125884908,0.000986610968684466,0.0468556477474821,3
1,1237,-0.552621623129259,0.000854324579308707,0.0519837938184497,3
1,1238,-0.277720485250336,0.000848945923608151,0.0400552432657967,3
1,1239,-0.340860533922593,0.00115076681054349,0.0748763425569272,3
1,1240,-0.276594862279496,0.000441077943069673,0.0544411266206977,3
1,1241,-0.267421820310234,0.00111361146324881,0.0416613747069985,3
1,1242,-0.192198321722313,0.00101475010261642,0.0282635699924755,3
1,1243,-0.105602997974203,0.000880990747253284,0.0285354198862597,3
1,1244,-0.160770562296682,0.00149699640910799,0.0576825485384315,3
1,1245,-0.335914679655978,0.000904066296323359,0.0508864522100587,3
1,1246,-0.124615217037372,0.000801554075598445,0.0517891547050216,3
1,1247,-0.109253422749475,0.000852690408966222,0.0246136165002746,3
1,1248,-0.209592079659794,0.000487294575087706,0.0342503148450989,3
1,1249,-0.47259798392821,0.000788815997094734,0.0297586528572595,3
1,1250,-0.366213325199873,0.00117506990197911,0.0305850207592547,3
1,1251,-0.3407101759396,0.00104439501250602,0.0271436563558509,3
1,1252,-0.454288011338591,0.000950315641739873,0.129520679463214,3
1,1253,-0.40599533809269,0.00101229249172094,0.118210032488165,3
1,1254,-0.159946244334159,0.000986231597546596,0.0637267705170277,3
1,1255,-0.134936975317988,0.00103492805982343,0.0249544758299201,3
1,1256,-0.349603855715057,0.000790286836332499,0.0336993004455201,3
1,1257,-0.199451587022943,0.000833349468138651,0.048052536238249,3
1,1258,-0.387211237323418,0.000712295084875453,0.043895224036127,3
1,1259,-0.427746651576494,0.00118298063242572,0.0241177124570146,3
1,1260,-0.473757568452723,0.00114011476534498,0.0187252426635587,3
1,1261,-0.213149597620253,0.000733530576607564,0.0284038324858425,3
1,1262,-0.322244993785549,0.000919647731593726,0.0275263352297672,3
1,1263,-0.502605463413693,0.000744388770098182,0.025887109090996,3
1,1264,-0.197047489020021,0.000627407478224996,0.0702103812031812,3
