rep,id,beta0,gamma0,delta0,eta_beta0,eta_gamma0,eta_delta0
1,483,-0.44278983980999,-6.87151366596849,-2.72964194882441,-0.137487538085564,0.165145989484271,0.541544154392879
1,484,-0.205098504268479,-7.15908933050291,-3.553768678098,0.100203797455947,-0.122429675050157,-0.282582574880713
1,485,-0.40277412947281,-7.19535450312737,-4.01277214502865,-0.0974718277483849,-0.158694847674616,-0.741586041811361
1,486,-0.337626522981608,-7.01880969559043,-3.53627495128851,-0.0323242212571822,0.0178499598623301,-0.265088848071223
1,487,-0.224656247443372,-6.85407503600692,-3.70287908288453,0.0806460542810531,0.182584619445842,-0.431692979667242
1,488,-0.309917093750315,-6.73539594728535,-3.55642916789896,-0.00461479202588927,0.301263708167404,-0.285243064681675
1,489,-0.494354350837535,-6.66349505394954,-3.33019666223404,-0.18905204911311,0.373164601503218,-0.0590105590167478
1,490,-0.489867795386771,-6.76067449726101,-3.70198828655142,-0.184565493662345,0.275985158191744,-0.430802183334131
1,491,-0.411711916410854,-7.12448706476497,-3.61630151527469,-0.106409614686429,-0.087827409312216,-0.345115412057402
1,492,-0.517632288917584,-6.82095246992496,-3.06253470616971,-0.212329987193159,0.215707185527802,0.208651397047575
1,493,-0.240995494293102,-6.99295987285828,-3.50387558250556,0.064306807431323,0.0436997825944738,-0.232689479288273
1,494,-0.45125506775764,-6.98187798922515,-3.24330085632844,-0.145952766033214,0.0547816662276039,0.0278852468888524
1,495,-0.256235328977125,-6.90976415602994,-3.12819331109108,0.0490669727473003,0.126895499422817,0.142992792126211
1,496,-0.44957478208427,-7.44636122685675,-3.62639955173693,-0.144272480359845,-0.409701571403992,-0.355213448519637
1,497,-0.362297742041837,-7.10827227647161,-3.55098606254128,-0.0569954403174115,-0.0716126210188577,-0.27979995932399
1,498,-0.185335562953789,-6.85714182640547,-4.64941379250183,0.119966738770637,0.179517829047283,-1.37822768928454
1,499,-0.28678858847754,-7.30807032154571,-2.87498707206912,0.0185137132468852,-0.271410666092955,0.396199031148165
1,500,-0.278811307805014,-7.01410313053796,-3.07265595439493,0.0264909939194112,0.0225565249147968,0.198530148822361
1,501,-0.262403194503304,-6.72273748350298,-2.25378022569018,0.0428991072211217,0.313922171949773,1.01740587752711
1,502,-0.407325128405088,-7.06422735690593,-2.82178457484669,-0.102022826680663,-0.0275677014531688,0.449401528370597
1,503,-0.286800274383844,-7.37101031388366,-3.8572702614084,0.018502027340581,-0.334350658430906,-0.586084158191107
1,504,-0.210517205136624,-6.65816392586054,-3.22933101597907,0.0947850965878013,0.378495729592217,0.0418550872382215
1,505,-0.414893151678589,-6.67487446757575,-3.10440078761151,-0.109590849954163,0.361785187877003,0.166785315605774
1,506,-0.345184241336799,-7.47486370449749,-2.97682061745001,-0.0398819396123732,-0.438204049044729,0.294365485767281
1,507,-0.324368635450266,-7.0448022514712,-2.74578150718804,-0.0190663337258402,-0.00814259601844114,0.525404596029253
1,508,-0.264439162301281,-6.97131549657151,-2.85815249725632,0.0408631394231446,0.0653441588812438,0.413033605960972
1,509,-0.328658943980102,-6.62237330022965,-3.78552315801417,-0.0233566422556764,0.414286355223105,-0.51433705479688
1,510,-0.305911803586907,-7.29331354514097,-3.4608535126183,-0.000609501862482043,-0.256653889688216,-0.189667409401008
1,511,-0.326655541436409,-7.51456524496543,-3.23215216161681,-0.0213532397119837,-0.47790558951267,0.0390339416004806
1,512,-0.225768474566449,-6.88132221324593,-4.45432098660781,0.0795338271579764,0.155337442206826,-1.18313488339052
1,513,-0.277350403649549,-7.15702138316697,-3.78010664229855,0.027951898074876,-0.120361727714211,-0.508920539081262
1,514,-0.320006604868414,-6.78625167122381,-3.21559455506338,-0.0147043031439885,0.25040798422895,0.0555915481539069
1,515,-0.0449320728705137,-6.89379140902563,-2.94150428011022,0.260370228853912,0.142868246427128,0.329681823107067
1,516,-0.630453907904251,-7.20700986479799,-3.66538008562184,-0.325151606179826,-0.170350209345234,-0.394193982404551
1,517,-0.313630273829301,-7.0543036620497,-2.8199631101795,-0.00832797210487551,-0.0176440065969468,0.451222993037784
1,518,-0.0456589781186663,-7.0472837016002,-2.86581665938888,0.259643323605759,-0.0106240461474441,0.405369443828405
1,519,-0.325155153056144,-7.06166834179234,-3.24777201476573,-0.0198528513317182,-0.0250086863395875,0.0234140884515575
1,520,-0.231959561055019,-6.77226839901351,-3.3949793267476,0.0733427406694067,0.264391256439249,-0.12379322353031
1,521,-0.286255795189238,-7.15064399399669,-3.33139202053991,0.0190465065351869,-0.113984338543936,-0.0602059173226235
1,522,-0.446490312253899,-7.32230192406233,-2.79600949005146,-0.141188010529474,-0.28564226860957,0.475176613165833
1,523,-0.32118324856832,-7.21553874962286,-3.59513314249723,-0.015880946843895,-0.178879094170106,-0.323947039279941
1,524,-0.239296692972475,-7.09299559653713,-3.16341159424244,0.0660056087519502,-0.0563359410843711,0.107774508974852
1,525,-0.223457763431643,-7.03186241845777,-2.90505129051772,0.0818445382927825,0.00479723699498713,0.366134812699567
1,526,-0.344605358609263,-7.20592433100424,-3.14534387581754,-0.0393030568848375,-0.169264675551481,0.125842227399749
1,527,-0.253104369616521,-7.13838668290104,-4.10904251641418,0.0521979321079046,-0.101727027448279,-0.837856413196888
1,528,-0.0808641803598669,-6.84067852262312,-3.15816534655123,0.224438121364558,0.195981132829632,0.113020756666057
1,529,-0.390903295850879,-6.75513547067976,-2.93954369498937,-0.085600994126454,0.281524184772993,0.331642408227921
1,530,-0.212148498575428,-6.9375263122171,-3.46746453455349,0.0931538031489969,0.0991333432356525,-0.196278431336204
1,531,-0.233801800670156,-7.13476140725383,-2.61481659581289,0.0715005010542695,-0.0981017518010709,0.656369507404394
1,532,-0.49753381506954,-7.7189923823608,-3.83626875367076,-0.192231513345115,-0.682332726908041,-0.565082650453475
1,533,-0.305300466740181,-6.90908118912189,-4.64381769217349,1.83498424477513e-6,0.127578466330871,-1.3726315889562
1,534,-0.294192500353165,-7.02218471478506,-3.43726294851684,0.0111098013712606,0.0144749406676956,-0.166076845299547
1,535,-0.341286130757536,-6.7595951813174,-3.26387972318418,-0.035983829033111,0.277064474135353,0.00730638003311013
1,536,-0.376579597122975,-6.59240517431766,-2.64662382993275,-0.0712772953985493,0.444254481135097,0.62456227328454
1,537,-0.115529126106554,-6.67917070600455,-3.00303664892243,0.189773175617871,0.357488949448207,0.268149454294854
1,538,-0.408628183210078,-6.72751614373627,-2.46169890099515,-0.103325881485653,0.309143511716491,0.809487202222138
1,539,-0.187270899839644,-7.17743497989082,-3.0360233610005,0.118031401884782,-0.140775324438058,0.235162742216792
1,540,-0.459521194285904,-7.08792101214475,-2.2254536114266,-0.154218892561478,-0.0512613566919908,1.04573249179069
1,541,-0.315491257923735,-7.19096190063423,-3.33545829443625,-0.01018895619931,-0.154302245181472,-0.0642721912189641
1,542,-0.00742039348258183,-7.18370558217521,-2.86998485695549,0.297881908241844,-0.147045926722455,0.401201246261798
1,543,-0.318152158039903,-7.17901352265383,-3.24513558077436,-0.0128498563154772,-0.142353867201068,0.0260505224429264
1,544,-0.26938380995739,-7.14293175059409,-3.88987775596208,0.0359184917670356,-0.106272095141334,-0.618691652744787
1,545,-0.165607717640665,-6.63409892999466,-3.10113297938989,0.13969458408376,0.402560725458095,0.170053123827394
1,546,-0.177829563799412,-7.65788408002389,-3.76425874945683,0.127472737925014,-0.621224424571133,-0.493072646239539
1,547,-0.204992811585607,-7.21269119882977,-3.97870850235954,0.100309490138818,-0.17603154337701,-0.707522399142248
1,548,-0.120723469735285,-6.84682343068493,-3.51360275525053,0.18457883198914,0.189836224767824,-0.242416652033242
1,549,-0.273422472430328,-7.15273447538814,-3.58398295093797,0.0318798292940971,-0.116074819935382,-0.312796847720684
1,550,-0.405310466285622,-6.89746130823047,-3.16814257680624,-0.100008164561196,0.139198347222282,0.103043526411045
1,551,-0.277350601380631,-7.02747638730178,-2.52680766393716,0.0279517003437945,0.00918326815097981,0.74437843928013
1,552,-0.332821836023309,-6.7427617534827,-2.1453850990977,-0.0275195342988838,0.293897901970057,1.12580100411959
1,553,-0.306476521422497,-6.61949988203009,-4.39973602089123,-0.00117421969807135,0.41715977342267,-1.12854991767394
1,554,-0.232236942935935,-7.12254649544897,-2.89157176422538,0.0730653587884903,-0.0858868399962107,0.379614338991911
1,555,-0.450581716074413,-7.06769814335755,-3.1800823928227,-0.145279414349988,-0.0310384879047954,0.0911037103945893
1,556,-0.260038700457383,-6.82064960029289,-2.59502752370473,0.0452636012670428,0.216010055159872,0.67615857951256
1,557,-0.469470482058234,-7.36615379340161,-3.56654719610346,-0.164168180333808,-0.329494137948855,-0.29536109288617
1,558,-0.38265507298634,-7.08081500758963,-3.99528297388798,-0.0773527712619145,-0.0441553521368752,-0.724096870670693
1,559,-0.165252300597032,-6.6260294908773,-3.18262099934513,0.140050001127393,0.410630164575455,0.0885651038721589
1,560,-0.329894103641364,-6.91271359234839,-3.44509622738029,-0.024591801916939,0.123946063104365,-0.173910124163005
1,561,-0.124847095304923,-6.99857339773818,-3.45845450299691,0.180455206419502,0.038086257714582,-0.187268399779624
1,562,-0.118445665950458,-6.74598758004763,-4.26954686951002,0.186856635773968,0.290672075405132,-0.998360766292733
1,563,-0.153044710190997,-7.46395861858045,-2.69071634658875,0.152257591533428,-0.42729896312769,0.58046975662854
1,564,-0.320030634627737,-7.38820208826926,-3.42297457877239,-0.0147283329033121,-0.351542432816502,-0.151788475555097
1,565,-0.224631435709529,-7.08448277253477,-3.41032032031974,0.0806708660148966,-0.0478231170820136,-0.139134217102448
1,566,-0.321824154746499,-6.95285125455285,-3.11995025537905,-0.016521853022074,0.0838084008999056,0.151235847838234
1,567,-0.394862076287633,-6.71722325108619,-2.95658037277534,-0.089559774563208,0.319436404366571,0.314605730441949
1,568,-0.241445235785034,-7.37071684014413,-2.47844109934141,0.0638570659393914,-0.334057184691373,0.792745003875879
1,569,-0.253034224252599,-7.02460025614692,-2.71531824501239,0.052268077471826,0.0120593993058415,0.555867858204895
1,570,-0.291374335723728,-7.43518378165678,-2.75853321105587,0.0139279660006973,-0.398524126204025,0.512652892161416
1,571,-0.407617093825141,-6.45034289384431,-2.7069501655518,-0.102314792100716,0.586316761608451,0.564235937665486
1,572,-0.119775476287662,-6.96235367049463,-2.83631419490571,0.185526825436763,0.0743059849581265,0.434871908311574
1,573,-0.0542429893628602,-6.8225980680339,-3.49052575773531,0.251059312361565,0.21406158741886,-0.21933965451802
1,574,-0.381518610469555,-7.24379524410325,-2.58514052234378,-0.0762163087451293,-0.207135588650495,0.686045580873511
1,575,-0.316815525127612,-7.33335668740318,-3.23093233843806,-0.0115132234031867,-0.296697031950427,0.0402537647792243
1,576,-0.352587445845684,-6.86466530021955,-3.25244537043022,-0.0472851441212588,0.171994355233211,0.0187407327870637
1,577,-0.152475344782379,-6.8547613674913,-3.5339545072171,0.152826956942047,0.181898287961453,-0.26276840399981
1,578,-0.18750027588154,-7.11276285021176,-2.830937187062,0.117802025842885,-0.0761031947590034,0.440248916155288
1,579,-0.289698827557388,-6.97244071057226,-3.16628768457229,0.0156034741670372,0.0642189448804995,0.104898418644999
1,580,-0.250950020918437,-6.87515075238926,-3.42099845643902,0.0543522808059888,0.161508903063499,-0.149812353221729
1,581,-0.257650950270555,-7.39450687558055,-3.54365991734849,0.04765135145387,-0.357847220127793,-0.272473814131196
1,582,-0.23320758858451,-7.03155932055975,-3.09560117720253,0.0720947131399156,0.0051003348930081,0.175584926014762
1,583,-0.382171994854477,-6.7385422972193,-3.48374459819637,-0.0768696931300519,0.298117358233458,-0.212558494979082
1,584,-0.461089184601538,-7.20361947722699,-3.20602592030045,-0.155786882877113,-0.166959821774229,0.0651601829168369
1,585,-0.447026982395667,-7.14298153481636,-3.51436675695906,-0.141724680671241,-0.106321879363603,-0.243180653741773
1,586,-0.246207925129698,-6.84514134381713,-3.21932126739533,0.0590943765947274,0.191518311635624,0.051864835821954
1,587,-0.0811605496743849,-6.91144668989119,-3.27881938094593,0.22414175205004,0.125212965561563,-0.00763327772864475
1,588,-0.439225146014124,-7.45815814547141,-3.59991638876582,-0.133922844289699,-0.42149849001865,-0.328730285548529
1,589,-0.203890566451481,-7.20571896001116,-3.44906724775538,0.101411735272944,-0.169059304558399,-0.177881144538092
1,590,-0.181723104353817,-7.09874405268979,-2.89145242218748,0.123579197370608,-0.062084397237034,0.37973368102981
1,591,-0.312717332569331,-7.44177105127428,-2.53471846747276,-0.00741503084490608,-0.405111395821519,0.736467635744527
1,592,-0.349650272685551,-6.86889893731148,-3.26604769045706,-0.0443479709611256,0.167760718141277,0.00513841276022609
1,593,-0.285413778636026,-7.33287140466615,-3.20360655676352,0.0198885230883991,-0.296211749213397,0.0675795464537732
1,594,-0.349704254382254,-7.10414862095497,-3.54319329196786,-0.0444019526578285,-0.0674889655022151,-0.272007188750567
1,595,-0.061265116206176,-6.80574259276988,-3.25826816939542,0.244037185518249,0.230917062682878,0.012917933821869
1,596,-0.17071810349276,-7.16567349961753,-3.16770251429363,0.134584198231665,-0.129013844164776,0.103483588923659
1,597,-0.173127654966501,-7.03120949154857,-3.06613274577919,0.132174646757925,0.00545016390418862,0.205053357438099
1,598,-0.00756432227752882,-6.8806517934418,-3.38714434397848,0.297737979446897,0.156007862010959,-0.115958240761192
1,599,-0.317477198682217,-6.99207466341086,-3.43421587010708,-0.0121748969577917,0.0445849920418953,-0.163029766889791
1,600,-0.365004004942621,-6.97251370046911,-3.58904591403279,-0.0597017032181956,0.0641459549836521,-0.317859810815504
1,601,-0.314964672075075,-6.88473085035993,-3.17947151776175,-0.00966237035064937,0.151928805092823,0.0917145854555428
1,602,-0.379788676815926,-7.32929606166715,-2.83343525570491,-0.0744863750915007,-0.292636406214388,0.437750847512374
1,603,-0.234036177864102,-7.14923610261402,-3.01319591448381,0.0712661238603237,-0.112576447161266,0.257990188733483
1,604,0.0289601384652325,-7.20012582891324,-3.95577455443904,0.334262440189658,-0.163466173460479,-0.684588451221754
1,605,-0.360192135587351,-7.19889841816398,-3.54606892816155,-0.0548898338629255,-0.16223876271122,-0.274882824944263
1,606,-0.237689489255534,-7.04031418104792,-3.88875485655055,0.067612812468891,-0.00365452559515944,-0.617568753333261
1,607,-0.298074016583096,-7.1282654828823,-3.51942550661768,0.0072282851413295,-0.0916058274295457,-0.248239403400392
1,608,-0.310882541274394,-6.81909155480581,-2.56823450987135,-0.00558023954996822,0.217568100646945,0.702951593345937
1,609,-0.582203150478024,-7.04206780019067,-3.32587922816514,-0.276900848753599,-0.00540814473791684,-0.0546931249478519
1,610,-0.401949591886826,-7.43906348601545,-3.44117268149521,-0.0966472901624002,-0.402403830562692,-0.16998657827792
1,611,-0.37404866720184,-7.20963768920926,-2.77156010066302,-0.068746365477415,-0.1729780337565,0.499626002554269
1,612,-0.207398265486613,-6.69770991361926,-2.83852178041276,0.0979040362378122,0.338949741833495,0.432664322804528
1,613,-0.325850990430909,-7.26859800887282,-2.95045176956207,-0.0205486887064837,-0.231938353420063,0.32073433365522
1,614,-0.104571225238947,-7.05304005009257,-4.0379859830183,0.200731076485478,-0.0163803946398158,-0.76679987980101
1,615,-0.388612907555074,-7.30164208038284,-2.85310169047396,-0.0833106058306487,-0.264982424930086,0.418084412743326
1,616,-0.364623404473704,-7.61618883277711,-2.53056768331683,-0.0593211027492789,-0.579529177324352,0.740618419900457
1,617,-0.438016557816535,-7.2228810871193,-3.44663758104175,-0.13271425609211,-0.186221431666547,-0.175451477824462
1,618,-0.313817791036622,-7.25335488441281,-3.65207646668845,-0.0085154893121962,-0.216695228960058,-0.380890363471159
1,619,-0.319112953200824,-7.11575579146907,-3.68656048903874,-0.0138106514763983,-0.0790961360163118,-0.415374385821453
1,620,-0.0375958634393446,-6.79907197840962,-3.45582731966025,0.267706438285081,0.237587677043133,-0.184641216442957
1,621,-0.533704182572261,-7.06672095867132,-3.17405912154764,-0.228401880847835,-0.0300613032185648,0.0971269816696485
1,622,-0.269998084300665,-6.99905601195714,-3.35879677255685,0.0353042174237608,0.0376036434956122,-0.0876106693395569
1,623,-0.265282249828376,-6.90632892900924,-3.34471745843209,0.0400200518960498,0.130330726443521,-0.0735313552148003
1,624,-0.526462212567217,-7.08732333874577,-3.61530704003441,-0.221159910842791,-0.0506636832930152,-0.344120936817117
1,625,-0.216999707662925,-6.76118513076506,-4.02457959848882,0.0883025940615003,0.2754745246877,-0.753393495271528
1,626,-0.378929267188756,-6.9148497155541,-3.54953465664203,-0.0736269654643306,0.12180993989866,-0.278348553424746
1,627,-0.523173985823194,-6.76592938102415,-3.15834093894617,-0.217871684098769,0.270730274428606,0.112845164271115
1,628,-0.215770914336396,-6.94444407562145,-2.71724368355944,0.0895313873880295,0.0922155798313078,0.553942419657853
1,629,-0.486402063873671,-6.84320710942194,-3.3048718562371,-0.181099762149246,0.193452546030814,-0.0336857530198076
1,630,-0.227071157468234,-7.15432288815603,-3.36092345883298,0.0782311442561909,-0.117663232703274,-0.0897373556156889
1,631,-0.284378933740245,-6.7760866546447,-2.81872890405348,0.0209233679841806,0.26057300080806,0.452457199163813
1,632,-0.116327423961187,-6.92049916269213,-2.68076343096757,0.188974877763238,0.11616049276063,0.590422672249719
1,633,-0.302396218103356,-7.29033252984058,-3.34658271851514,0.00290608362106937,-0.253672874387818,-0.0753966152978474
1,634,0.00510274543339972,-7.3473723967092,-3.28802924997187,0.310405047157825,-0.310712741256445,-0.0168431467545775
1,635,-0.366647321677965,-7.04511965416516,-3.39311781287971,-0.0613450199535396,-0.00845999871240366,-0.121931709662418
1,636,-0.309039241710225,-7.14915909608963,-3.08256760173083,-0.00373693998579944,-0.112499440636869,0.188618501486463
1,637,-0.318153464182725,-7.34034457683681,-3.4344311583682,-0.0128511624583,-0.303684921384052,-0.163245055150911
1,638,-0.0697224537045004,-7.17221613237459,-3.10578662585015,0.235579848019925,-0.135556476921833,0.165399477367135
1,639,-0.182618422428437,-7.27017791948947,-3.92839316215243,0.122683879295988,-0.233518264036715,-0.657207058935138
1,640,-0.260680521530477,-6.80825538812989,-2.95785319768644,0.0446217801939488,0.228404267322869,0.313332905530845
1,641,-0.521388189081925,-6.8743200451541,-3.47025735202373,-0.2160858873575,0.162339610298659,-0.199071248806442
1,642,-0.297928267847294,-7.15469641524461,-3.02957769720388,0.00737403387713154,-0.118036759791849,0.241608406013409
1,643,-0.102649101738097,-6.6245580170385,-3.23038134192622,0.202653199986329,0.412101638414256,0.0408047612910645
1,644,-0.348831848614442,-6.62654124299035,-3.34863954767568,-0.0435295468900163,0.410118412462412,-0.0774534444583885
1,645,-0.453838868606109,-6.55400994030782,-3.7309781746782,-0.148536566881683,0.482649715144935,-0.459792071460909
1,646,-0.343319719759677,-6.74155825769966,-2.88301049798718,-0.0380174180352514,0.295101397753099,0.388175605230105
1,647,-0.271169158426787,-7.11074096681474,-3.0277994905261,0.0341331432976384,-0.0740813113619856,0.243386612691185
1,648,-0.401913101406218,-7.20174333874385,-2.60172313919397,-0.0966107996817928,-0.165083683291098,0.669462964023316
1,649,-0.350454161887354,-7.11731335126495,-2.24287109114904,-0.0451518601629285,-0.0806536958121944,1.02831501206825
1,650,-0.299637193167259,-7.28016229697651,-3.45517746249907,0.00566510855716651,-0.243502641523753,-0.183991359281785
1,651,-0.265088186167896,-6.69961232849431,-3.07070592342401,0.040214115556529,0.337047326958444,0.200480179793276
1,652,-0.0683026674665881,-6.75302429426692,-2.90205610196605,0.236999634257837,0.283635361185841,0.36913000125124
1,653,-0.201060766019011,-7.08675477771551,-3.30491333519845,0.104241535705415,-0.0500951222627561,-0.0337272319811577
1,654,-0.227063298180847,-7.52400640379436,-2.5259187510456,0.0782390035435786,-0.487346748341602,0.745267352171691
1,655,-0.355077091871916,-6.97400818117579,-3.22899360642508,-0.0497747901474911,0.0626514742769695,0.0421924967922087
1,656,-0.277547943991984,-6.6933347289899,-2.43152710977657,0.0277543577324414,0.343324926462858,0.839658993440718
1,657,-0.50323944776345,-6.76807206205338,-3.15016884339623,-0.197937146039025,0.268587593399381,0.121017259821063
1,658,-0.424991166007521,-6.92279751657447,-2.77553669234736,-0.119688864283096,0.11386213887829,0.495649410869925
1,659,-0.480338793907839,-6.97793951632702,-2.47105763363998,-0.175036492183414,0.0587201391257377,0.800128469577308
1,660,-0.220997320238598,-6.86848101218586,-3.70971132481943,0.0843049814858273,0.1681786432669,-0.438525221602138
1,661,-0.324390402399484,-6.63273989196734,-2.86980212320882,-0.0190881006750585,0.403919763485415,0.401383980008472
1,662,-0.0868513800806288,-7.4690578286269,-3.72746878046963,0.218450921643797,-0.432398173174146,-0.456282677252342
1,663,-0.293409406132234,-7.15680167059806,-3.27390072658004,0.0118928955921917,-0.1201420151453,-0.00271462336274686
1,664,-0.0863082193141881,-7.2206462951843,-3.52435191372197,0.218994082410237,-0.18398663973154,-0.253165810504678
1,665,-0.237494642992905,-6.92174857839541,-3.00673783473815,0.06780765873152,0.114911077057346,0.264448268479135
1,666,-0.41130421911237,-6.86200785493583,-2.89931814480897,-0.106001917387945,0.174651800516929,0.371867958408316
1,667,-0.44379817671886,-7.00020158287683,-3.20031442795021,-0.138495874994435,0.0364580725759227,0.0708716752670759
1,668,-0.147637900916632,-7.18638713348387,-3.63496266487518,0.157664400807793,-0.149727478031113,-0.363776561657895
1,669,-0.464893838297099,-6.92720920751253,-3.19866319772511,-0.159591536572674,0.109450447940223,0.0725229054921819
1,670,-0.267950654813157,-6.89320856147051,-3.40500529115865,0.0373516469112685,0.14345109398225,-0.133819187941365
1,671,-0.35832942824751,-7.15486603710372,-3.06958262290154,-0.0530271265230845,-0.118206381650962,0.201603480315752
1,672,-0.35041802146881,-6.7492331198481,-3.80834545747177,-0.0451157197443847,0.287426535604657,-0.537159354254483
1,673,-0.304511967421813,-6.71364838366044,-3.89648979889685,0.000790334302611884,0.323011271792319,-0.625303695679558
1,674,-0.1927123078665,-6.87361022785139,-3.44389212825047,0.112589993857926,0.163049427601365,-0.17270602503318
1,675,-0.448839842233684,-6.82922559195663,-3.37839038771145,-0.143537540509258,0.207434063496131,-0.10720428449416
1,676,-0.0210331817388629,-7.16785723589501,-3.77270118277435,0.284269119985562,-0.131197580442255,-0.501515079557061
1,677,-0.157114065141439,-7.04133565339819,-3.42252773498362,0.148188236582986,-0.00467599794543272,-0.151341631766329
1,678,-0.2057746024193,-7.42561972271335,-2.90975055606444,0.0995276993051258,-0.388960067260594,0.361435547152845
1,679,-0.470532444553443,-6.81552789619969,-4.3472782310826,-0.165230142829018,0.221131759253065,-1.07609212786531
1,680,-0.231033725346844,-6.83791617927881,-4.1337846832183,0.0742685763775812,0.198743476173949,-0.862598580001008
1,681,-0.290869173007346,-7.00355195566083,-2.94469719248238,0.0144331287170797,0.0331076997919251,0.326488910734913
1,682,-0.273923611775328,-7.05466640300592,-2.97307258039239,0.031378689949097,-0.018006747553164,0.298113522824894
1,683,-0.252644248372558,-7.39192047266361,-3.42354407228442,0.052658053351867,-0.35526081721085,-0.152357969067135
1,684,-0.359890215073555,-7.44278908935662,-3.64934237233202,-0.0545879133491294,-0.406129433903859,-0.378156269114729
1,685,-0.353966012239238,-6.95020795891791,-2.91874081882291,-0.0486637105148127,0.0864516965348487,0.352445284394375
1,686,-0.138318336770097,-6.80002047232141,-2.79467922477899,0.166983964954328,0.236639183131343,0.476506878438298
1,687,-0.257920494197414,-7.08459474157106,-3.85278412721831,0.0473818075270116,-0.0479350861183008,-0.581598024001025
1,688,-0.29773695404051,-6.85229818466186,-3.7294129738969,0.00756534768391487,0.184361470790892,-0.458226870679614
1,689,-0.256374999086203,-7.11222849180725,-3.19622773466317,0.0489273026382228,-0.0755688363544902,0.0749583685541166
1,690,-0.299417214437033,-7.68324671959036,-3.95575337480817,0.00588508728739251,-0.6465870641376,-0.684567271590878
1,691,-0.238441920436406,-7.50665061582326,-3.47128798646536,0.0668603812880196,-0.469990960370506,-0.200101883248073
1,692,-0.258645776951429,-7.07271276601592,-3.15185445738889,0.0466565247729959,-0.0360531105631621,0.119331645828396
1,693,-0.483952910594053,-6.70920298625692,-3.60254557442731,-0.178650608869627,0.327456669195839,-0.331359471210021
1,694,-0.363737292029882,-7.17021027904879,-3.27471427264125,-0.0584349903054568,-0.13355062359603,-0.0035281694239595
1,695,-0.216256293488179,-7.00654196427679,-3.27213222442867,0.0890460082362467,0.0301176911759677,-0.000946121211379047
1,696,-0.0258394641263469,-6.99382822157709,-2.45878765232507,0.279462837598078,0.042831433875663,0.812398450892214
1,697,-0.243726664300291,-6.84448721556231,-3.28459970485761,0.061575637424134,0.192172439890443,-0.0134136016403232
1,698,-0.0541873371637286,-7.60856570593302,-2.99490952997043,0.251114964560697,-0.571906050480266,0.276276573246863
1,699,-0.167386434316001,-7.32558598540686,-3.56080355631142,0.137915867408424,-0.288926329954106,-0.28961745309413
1,700,-0.343058437007211,-6.79318923668263,-2.75107283402217,-0.0377561352827859,0.243470418770128,0.520113269195121
1,701,-0.437175083893024,-6.68915790580331,-2.98983589073111,-0.131872782168598,0.34750174964945,0.281350212486181
1,702,-0.220929959536841,-6.79313036517189,-3.50630816485084,0.0843723421875843,0.243529290280863,-0.235122061633554
1,703,-0.24137659756546,-6.96303303476483,-3.33747881580743,0.0639257041589649,0.0736266206879304,-0.06629271259014
1,704,-0.320480200152136,-7.17070203325897,-3.27379206502605,-0.015177898427711,-0.134042377806217,-0.00260596180876016
1,705,-0.0530716201538723,-7.14623359111402,-2.97115190159376,0.252230681570553,-0.109573935661259,0.300034201623529
1,706,-0.473925714110434,-6.84771220045547,-3.39428868436079,-0.168623412386009,0.188947454997283,-0.123102581143501
1,707,-0.123817399308705,-7.20209713286264,-2.67599289663335,0.18148490241572,-0.165437477409883,0.595193206583941
1,708,-0.341374586629216,-7.38098568113632,-3.3174023018653,-0.036072284904791,-0.344326025683563,-0.0462161986480081
1,709,-0.0257813886054538,-6.79793734705498,-3.23685081968896,0.279520913118972,0.238722308397782,0.0343352835283266
1,710,-0.590610841399764,-6.89356806719391,-3.84551253884254,-0.285308539675339,0.143091588258847,-0.574326435625249
1,711,-0.387160708187351,-6.87520460296431,-2.8584288926046,-0.0818584064629259,0.161455052488445,0.412757210612687
1,712,-0.268170655767106,-6.88109219972549,-3.41493168316642,0.0371316459573194,0.155567455727267,-0.143745579949135
1,713,-0.361567032005069,-7.48682603481633,-3.28466224611907,-0.0562647302806432,-0.450166379363576,-0.0134761429017769
1,714,-0.26127520532254,-7.15464213732831,-3.59178392061726,0.0440270964018853,-0.117982481875554,-0.320597817399976
1,715,-0.297289369732025,-6.95514308741068,-3.72422711347104,0.00801293199240066,0.081516568042078,-0.453041010253751
1,716,-0.280706985633176,-7.13062293094221,-3.16782614137721,0.0245953160912497,-0.0939632754894548,0.103359961840079
1,717,-0.181047550073556,-6.79641519728663,-3.65986388768081,0.124254751650869,0.240244458166122,-0.388677784463519
1,718,-0.27270824821113,-7.1035634985397,-3.85979925226341,0.0325940535132949,-0.0669038430869433,-0.588613149046123
1,719,-0.156832639993329,-7.09742288749637,-3.18726466822885,0.148469661731096,-0.060763232043608,0.0839214349884436
1,720,-0.245376057477162,-7.56729723186751,-3.66248623646994,0.0599262442472634,-0.530637576414756,-0.391300133252646
1,721,-0.247073627665542,-6.93074490408326,-3.56970423017947,0.0582286740588833,0.105914751369499,-0.298518126962185
1,722,-0.179278673299708,-6.70443171116919,-3.39781264887093,0.126023628424717,0.332227944283572,-0.12662654565364
1,723,-0.403185424308874,-7.13562459165512,-3.53073871256906,-0.0978831225844484,-0.0989649362023579,-0.259552609351772
1,724,-0.315496106846413,-7.0261440352507,-3.03850249905752,-0.0101938051219877,0.0105156202020611,0.232683604159772
