rep,id,eta_beta0,eta_gamma0,eta_delta0,group
1,857,0.0373617066198698,0.247299541063983,-0.346639660196555,2
1,858,-0.0515160730889322,0.338218554953801,-0.386650466170069,2
1,859,0.0433274751249879,0.0795672837204531,-0.79218982704497,2
1,860,-0.111321731537093,0.118319307685343,0.64650671830791,2
1,861,0.113059085128922,0.44638085511102,0.557566667966584,2
1,862,-0.20166438176348,0.288007328967712,-0.414692426326185,2
1,863,-0.173496804929987,-0.221755807934389,0.333391295202293,2
1,864,0.0775451930281771,-0.17746199875619,-0.257920345319045,2
1,865,0.231725896649123,0.207819387432989,-0.111914604648548,2
1,866,-0.0908363273843723,0.222389235530981,-0.792063303107013,2
1,867,-0.115314701913413,0.0241144316558738,-0.22424436287503,2
1,868,-0.118757888641616,0.113517534294671,-0.0607835558359876,2
1,869,0.0529997076603359,-0.0769530699259596,0.242750346216593,2
1,870,0.193324838096966,0.213435883011218,0.186541702797046,2
1,871,0.110678849907138,-0.131745648615538,0.326764866854592,2
1,872,0.0214854144995848,-0.124784727444285,0.624666796427533,2
1,873,0.161348845340659,-0.145651013143251,-0.15463045337685,2
1,874,0.113754956127251,0.0577917290416753,0.438239992474001,2
1,875,-0.046923929461179,0.231637644943412,-0.246070816644807,2
1,876,-0.12033319292104,0.316714612947523,-0.409974672661115,2
1,877,0.0184091568926621,-0.066077807290718,-0.0857824805410324,2
1,878,0.0451474584802275,0.11745618547105,-0.675474882996739,2
1,879,0.0065733248016488,-0.0381848779314819,0.370156312748372,2
1,880,-0.136770339400719,0.118277755279859,-0.356148373493078,2
1,881,-0.0606251883444825,0.00437220894212468,0.0183834712126549,2
1,882,-0.102512788390507,0.0767410926469341,0.00710663233525755,2
1,883,0.135515072530157,0.271300509311479,0.211728436721358,2
1,884,-0.0722299623442969,0.147470445237598,0.604345193751404,2
1,885,0.0893174147525199,0.0981837310146326,0.448509590470539,2
1,886,-0.0798067765407306,-0.11179469059367,-0.147111342576708,2
1,887,0.0700043642570419,0.226224078018745,0.127851232270055,2
1,888,-0.0263654666558318,0.0993142210112142,-0.311937899595139,2
1,889,0.128009134030566,-0.711838807969315,-0.171998422544172,2
1,890,-0.0422960034475344,-0.044687217416967,-0.447192042805184,2
1,891,0.027389428094348,0.103928416366802,0.0561086883653826,2
1,892,-0.166999785680976,-0.0121423822591476,0.306922944157658,2
1,893,0.00038114410592302,-0.232826279768619,0.490483201053165,2
1,894,-0.0875397768146632,-0.173543862792983,0.0675425716500242,2
1,895,0.169355085602124,0.146818458189562,0.295206328322403,2
1,896,0.149097952387389,-0.26198925778149,0.969551311068582,2
1,897,0.0142056835846773,-0.24227677935759,1.14905803491885,2
1,898,0.1586498568011,-0.0832025680605566,-0.100295437098199,2
1,899,-0.167763779264581,-0.159276634397374,-0.59588946350033,2
1,900,0.135177082852983,0.217295157679178,0.877230640666154,2
1,901,-0.031086898880171,0.191826489490339,-0.377587530556963,2
1,902,0.247406048161038,0.0877983473064076,-0.401561159533948,2
1,903,0.129562758706157,0.232682341996323,-0.592302725718037,2
1,904,-0.028179205181663,0.0412891066467677,-0.265981516554908,2
1,905,0.168893812040022,0.0494405273554794,-0.208118521199093,2
1,906,0.0496068946823416,0.235964065627744,-0.0427615222171496,2
1,907,-0.103580696397733,0.154845283083782,-0.342666980796371,2
1,908,-0.0387672013103337,-0.178996415652961,-0.38243095743914,2
1,909,-0.0292885618129053,0.424981567727658,-0.660646208742505,2
1,910,-0.0285205099686508,0.14206603376433,0.249320523214562,2
1,911,-0.118666761226763,0.0688422430360289,0.228732002640651,2
1,912,-0.177623981259909,-0.0620990600528113,0.04362872419089,2
1,913,0.0764799684671656,0.152986151979041,0.489839271238151,2
1,914,-0.133717440415737,-0.192884496017953,-0.312199575085752,2
1,915,0.075624315949147,0.219392415843662,0.681861596832692,2
1,916,-0.148218939268892,-0.258660041794842,0.226872818194089,2
1,917,0.0429801514633074,0.393398693586701,0.0459510719011255,2
1,918,0.0674004590162422,-0.160264550494619,0.332612264264438,2
1,919,-0.156132124190451,0.0740210828950855,0.756651953640304,2
1,920,0.101843855672085,-0.208082822908377,-0.380773586601904,2
1,921,0.285238163634415,0.291005421083725,0.560616740157028,2
1,922,0.0737113900276513,-0.154437436005285,0.471156339791709,2
1,923,-0.0728878402014426,-0.144569115973211,-0.0561538258732167,2
1,924,-0.0641151078866234,-0.365025552220208,0.379722171430386,2
1,925,-0.0299208509832251,-0.39255889881511,0.498514496930326,2
1,926,-0.0414093684646447,-0.0980549153458943,-0.433926711968078,2
1,927,0.216942076310097,0.164902936897009,-0.477969848479261,2
1,928,0.029040775087804,-0.302133877414567,0.202125046753096,2
1,929,0.0632877110643061,0.360371401135702,0.0506970164487755,2
1,930,0.221853000661076,0.208506771610266,0.942851801199149,2
1,931,-0.129331623547479,0.234221655252857,0.0600509924114934,2
1,932,-0.139372693127189,0.0714226836439154,-0.19249900662951,2
1,933,0.000645054348982627,0.537533878893305,-0.288833019963264,2
1,934,0.0971233415088793,0.121077793871892,-0.326212837348057,2
1,935,-0.0179846205796372,-0.181473123864528,-0.0865245781740481,2
1,936,0.0285357218958175,0.0243451073357428,-0.168408604410936,2
1,937,-0.0521773450951303,0.129189833742213,-1.02743692832051,2
1,938,0.164484284379853,0.0650003219801055,-0.44430784866011,2
1,939,0.0470224191325774,0.088497853269606,-0.365930348754653,2
1,940,-0.116522608992613,0.116097893937535,-0.427647109351719,2
1,941,-0.0501457466389814,0.0534502317083699,-0.051662387283531,2
1,942,-0.0787942876908584,-0.00131945339358348,0.0520513868247941,2
1,943,0.000619559106857833,0.479031864841602,-0.212362557335781,2
1,944,0.0352969416209327,0.132788331037269,-0.626456302194038,2
1,945,0.110866502674714,-0.00629718867485279,-0.00760746148445446,2
1,946,-0.355465871875291,-0.766001919893342,0.20569744558002,2
1,947,-0.272708205312678,-0.321305271030161,0.357127642199557,2
1,948,-0.160426125193098,0.00255333490664695,0.521699680523802,2
1,949,-0.0206418984442963,-0.0839226152022611,0.142481452971376,2
1,950,-0.077056434215391,-0.311504394640107,0.583305662524246,2
1,951,-0.0608863876227382,-0.0923608586226719,-0.0116653160216387,2
1,952,-0.117312432837589,0.10943289528941,-0.598022349423923,2
1,953,-0.0657051556077752,0.0695677477380014,0.081135350485713,2
1,954,-0.0237870924964584,-0.216870688374854,-0.39443847575717,2
1,955,0.0515919761285047,0.0734516596587246,0.218537139649515,2
1,956,0.0724477466410603,0.278157471834232,-0.229400273781774,2
1,957,0.0998545210420272,-0.118516378016829,1.33547852360666,2
1,958,-0.258499852764952,-0.146472146194553,-0.0969542236570247,2
1,959,0.0631020566669651,-0.0185484937863582,0.875561334420391,2
1,960,0.0641779611459395,0.484645323782014,0.162864922929406,2
1,961,0.0398745847721601,-0.0382617443873066,0.0203501087104515,2
1,962,0.0958594523227384,-0.0587068138020552,0.482629958669761,2
1,963,0.0340360926332909,0.019006133423291,-0.198385613555952,2
1,964,-0.272365818498247,0.0648579212052383,-0.179629194225986,2
1,965,-0.129329200194112,-0.551996870674954,-0.187779110905795,2
1,966,0.138957742490158,-0.0466374007250232,-0.592979261312439,2
1,967,-0.0325398829645784,0.255105219509615,0.755591111248227,2
1,968,-0.0402793138581134,0.0663699924864359,-0.47259990034021,2
1,969,0.068992843347096,-0.264602980387946,0.124963605155752,2
1,970,-0.0942055383877898,0.134264533470393,-0.540948414198771,2
1,971,0.112594540446436,0.0343721011994152,1.10726956876365,2
1,972,0.197733200483007,-0.178939856116729,-0.0680663950580492,2
1,973,-0.118249806721292,-0.0282986245253173,0.17464459679644,2
1,974,-0.0901564141608796,-0.098494770310364,-0.63440373220681,2
1,975,0.0643062853874789,0.131472590561137,-0.292938931561151,2
1,976,-0.0367303302594135,-0.128164296642317,0.673182506666514,2
1,977,0.0136853025147613,-0.118116511692707,-0.0027428329257958,2
1,978,-0.0726227433161635,-0.272174864240802,0.0799785817183305,2
1,979,0.378303212831734,-0.197335963462218,0.734222567791134,2
1,980,-0.0705873919153005,0.200416602483252,-0.431942578199037,2
1,981,-0.0148187586185108,-0.0704896399829502,-0.223718097796649,2
1,982,0.150416874984356,-0.178181088317841,0.212789106827515,2
1,983,-0.164095240036006,-0.0463019920380118,0.300135532264887,2
1,984,0.233814654559707,0.0865551409670852,0.0366106188598049,2
1,985,-0.0147828934898297,0.287956219956152,-0.396863276402108,2
1,986,-0.0823691175435825,-0.0785627108986361,0.0347163690124441,2
1,987,-0.0100954543768916,-0.234766763386792,-0.388205990045747,2
1,988,0.0466113928323417,-0.119034372784071,-0.0108682834352796,2
1,989,0.0132274677180512,0.199419515705746,-0.239739700637875,2
1,990,0.0199916026327385,0.316613696539924,0.187633781767715,2
1,991,0.162417944467368,-0.247625829880558,-0.290952183146796,2
1,992,-0.175193245195463,0.0811396673125897,-0.248449518196554,2
1,993,-0.0136099652693718,-0.467317729714725,-0.0779597291208027,2
1,994,0.146462049344667,-0.214957921997927,0.7386283470283,2
1,995,0.0222102292803767,-0.241214178155789,-0.121780239172389,2
1,996,-0.122032518158492,0.0772873746672062,-0.235200467823187,2
1,997,-0.0351218689024828,0.301034375296905,0.34703531909291,2
1,998,-0.0526920385779527,0.289084283066192,-1.08421250354487,2
1,999,-0.0949207563749908,0.167236140739965,-0.353752292789774,2
1,1000,-0.00424221897978398,0.348142366772534,0.0860630194252709,2
1,1001,0.166496556342355,0.197948352616302,-0.367197929682513,3
1,1002,-0.131277310505334,-0.423849726513484,0.330452251697934,3
1,1003,0.0978869033615402,-0.188334195736523,-0.0762760453175201,3
1,1004,0.0885933038749175,0.16816897956337,-0.178651747647,3
1,1005,0.226231136499752,-0.218583266305958,-0.152806337296633,3
1,1006,0.205120000097941,0.184526970517648,0.158526280836133,3
1,1007,-0.137002359554451,-0.235608103970236,-0.00276765574394466,3
1,1008,0.0505825969445303,0.099484068832169,0.0497619431802663,3
1,1009,-0.108666158540539,0.0651051281213249,0.84730859592701,3
1,1010,-0.0839134419471229,-0.139001388017429,0.439330425155934,3
1,1011,0.186609391162972,-0.129087322600226,1.02631011506684,3
1,1012,-0.0478971900204676,0.217142326430793,0.832642407730804,3
1,1013,-0.0854167056656823,-0.0131611601923777,-0.0334985685560183,3
1,1014,-0.0488996218315558,-0.00693025024253614,0.34239845833654,3
1,1015,0.16617414113581,0.0544328803791428,0.300271598732865,3
1,1016,0.0775665610728053,0.294562351992832,-0.236876244148829,3
1,1017,0.104208543705869,-0.162090729993202,0.238139823538873,3
1,1018,-0.0161784215363421,0.362041713601354,0.491603111919026,3
1,1019,0.0102507147668292,-0.138976245935327,0.986916114057054,3
1,1020,-0.0124406829502731,0.00188687748891939,-0.437050683479391,3
1,1021,0.185872196052845,-0.148151431541747,-0.388167902026596,3
1,1022,0.142929185416849,0.0368223409162358,0.352286647806123,3
1,1023,0.0373020392100681,-0.0984417586521563,0.0729242776941145,3
1,1024,-0.181972876595067,0.342669529022169,-0.508086830343694,3
1,1025,0.164513350479576,0.309960042871435,0.44772720140012,3
1,1026,-0.0423901474148817,-0.0196337873574727,0.619109129319516,3
1,1027,-0.164884842172805,0.214762897093313,0.237783657154879,3
1,1028,0.113987666907508,0.232582098187609,0.558182414412296,3
1,1029,-0.140850052137417,-0.165456753861831,0.90351738412836,3
1,1030,-0.180059947223052,-0.44869251912208,0.0990839912381361,3
1,1031,0.301569507035495,-0.39222888881089,0.939353613039242,3
1,1032,-0.102336800203289,0.106673660347107,-0.214891605048067,3
1,1033,0.228934545242712,0.353190188752023,0.612535449078236,3
1,1034,0.0142770961929976,0.318094315510612,-0.277831192329318,3
1,1035,-0.156577860588345,0.241531614165735,0.404478248500679,3
1,1036,0.0719241973742532,-0.456216634941052,0.0164164963944868,3
1,1037,0.0765389370020899,-0.275705063641277,0.330590343666801,3
1,1038,0.155769660713053,0.0858209050083838,-0.164079624350373,3
1,1039,0.204675838881822,-0.428447588183478,0.587970872057751,3
1,1040,0.0354816849383239,-0.00983906900294785,-0.240777611299462,3
1,1041,-0.0684726618685358,0.240494849287939,0.360897479624664,3
1,1042,-0.0637892611403406,0.0679332695619426,-0.155957593525157,3
1,1043,-0.00346440493326425,-0.0574708171592478,0.301759677872056,3
1,1044,0.0927245583354458,-0.181664281060988,0.762355994387093,3
1,1045,0.199825983602751,-0.418301714526545,0.0764256071297971,3
1,1046,-0.0722928563255722,-0.094948480220108,-0.268545909482043,3
1,1047,-0.185881786762767,-0.0384317930443037,0.511377965716365,3
1,1048,-0.0719251816926148,-0.34090958076846,0.564386754107512,3
1,1049,-0.135085018842705,-0.0840302030447968,-0.344604531973141,3
1,1050,-0.0908182497095308,0.170818707737405,-0.172671236753555,3
1,1051,0.0508593833450963,-0.183657783733387,-0.195144136746993,3
1,1052,0.0317409496220327,-0.158598784779299,-0.352268301939286,3
1,1053,-0.175922521633243,0.348334895975889,0.724863867859562,3
1,1054,0.191705378611569,0.0752709527498411,0.752323053339564,3
1,1055,-0.131677312104838,-0.0530588198381326,-0.530539124479737,3
1,1056,0.000275905930596482,0.162653084907713,-0.195316529317912,3
1,1057,-0.0437951272375981,-0.136836938230421,-0.454296425745539,3
1,1058,0.081640302863769,-0.216342071148946,-0.290391698410311,3
1,1059,-0.208309195805616,0.41395988031255,-0.423548215296095,3
1,1060,-0.0625759251770237,0.0780907201150801,0.161885311153865,3
1,1061,-0.077115414146238,0.00803601478253571,0.814221066608717,3
1,1062,-0.0454022860613241,-0.231262207599279,-0.875101855245074,3
1,1063,0.0107745901511326,-0.0501428075983568,-1.06276646866979,3
1,1064,0.078569272526986,0.105219543117687,-0.0724171724019526,3
1,1065,0.0257846128102579,0.0952741041361726,0.252056228614508,3
1,1066,-0.236229159161767,-0.0620675023709852,-0.0647600499379276,3
1,1067,0.18318839833098,-0.0448596451814577,0.82614690650168,3
1,1068,-0.0480867102282925,-0.0257672001888591,0.479055198728814,3
1,1069,0.00936481207444797,-0.453489841580946,0.0382649282552823,3
1,1070,-0.0668514149335287,0.00438125000540301,0.284791814826058,3
1,1071,-0.205381714031783,0.338926647076924,0.204484889481258,3
1,1072,0.114604540547171,-0.168847337830347,-0.088726003730529,3
1,1073,0.183554440852453,0.129408298437904,0.518794313519832,3
1,1074,0.119583668805256,-0.110372516776424,-0.667622408462029,3
1,1075,-0.124661828445516,0.290334492736434,-0.0103564164568949,3
1,1076,-0.205994429350799,0.124961691728875,0.533991702133799,3
1,1077,0.0103673955407676,-0.316350971642865,-0.22621199676224,3
1,1078,-0.259790511636229,0.0630488269696408,-0.139819511770541,3
1,1079,0.0934791983966795,0.116844669657436,0.406108956036312,3
1,1080,0.0415977331474951,0.215101144284382,-0.164876336861167,3
1,1081,-0.0912924047837902,0.164265669221265,0.319306550214818,3
1,1082,0.0748224863290277,-0.0896678649695647,-0.333374108894628,3
1,1083,0.230844973207207,0.100070465010032,-0.883523042204351,3
1,1084,0.137038701524236,-0.214862691280039,0.225354943723131,3
1,1085,0.0943627115164457,0.0988618860781628,0.00608612604597668,3
1,1086,0.238629241845766,0.202799163100689,0.265494239372014,3
1,1087,-0.0122831061428507,0.187243657247137,-0.37307027195835,3
1,1088,-0.0944798698433998,-0.34494419395424,0.23272720938365,3
1,1089,0.115499879496671,-0.143908322785709,0.107105778963241,3
1,1090,-0.131307373549216,0.231199334621381,-0.27011488058757,3
1,1091,0.00403791418352881,0.0140187890713606,0.0252136324424012,3
1,1092,0.044615206526347,-0.179884930346222,0.410914294097105,3
1,1093,0.062535018879162,-0.127801050109612,0.441482403870169,3
1,1094,0.108671649096913,0.134966072085925,0.0931128500410978,3
1,1095,-0.0913102001478241,-0.305541302021798,-0.0463621341659766,3
1,1096,0.0819508445533373,-0.222909297113253,0.510611161597582,3
1,1097,-0.0102203634575634,-0.162750593018068,0.551295667450408,3
1,1098,-0.0664844714755688,-0.448888114344055,0.336537959119941,3
1,1099,-0.147380308302697,0.0264376391116444,-0.10817637375377,3
1,1100,-0.0428309220264803,-0.050463684839968,0.420894038177213,3
1,1101,0.162624763228331,0.162583381921582,0.36513381037063,3
1,1102,-0.0114136939799513,-0.169844428153145,-0.301559995067663,3
1,1103,0.0674520194385591,0.284658171811933,0.532562469062267,3
1,1104,0.199450202218373,0.0804501835066848,-0.106813306239748,3
1,1105,0.201724995018092,0.235702259117898,-0.493717943015069,3
1,1106,0.0318981752458974,-0.0041609438705234,-0.795560451183248,3
1,1107,0.00156237992258194,-0.160658888415234,0.649979452873415,3
1,1108,-0.12205139348934,0.196962761080069,0.292062339441197,3
1,1109,0.0705003707586134,-0.265638489798717,-0.424560414372329,3
1,1110,-0.0179906489772014,0.0596688142541001,0.11443947129712,3
1,1111,-0.0252894135315685,0.0376216556688263,-0.33032851793817,3
1,1112,-0.00546964032777839,0.0816237928981417,0.0669841181242665,3
1,1113,-0.101696707060134,-0.103912143272297,0.593340279484379,3
1,1114,0.080849383606632,0.0268084681662643,-0.340612518832741,3
1,1115,-0.113920923581038,0.157036474124567,0.664396046133765,3
1,1116,0.0148105019152869,0.0469451556448684,0.738271721296398,3
1,1117,0.150202542895315,0.10621935954761,0.291495430125887,3
1,1118,0.0854246914494967,-0.101352268236639,0.319555842277551,3
1,1119,-0.00177471374011042,-0.195025206486308,-0.813090993380379,3
1,1120,-0.00576053240562929,0.0545651177018753,0.478773578113509,3
1,1121,0.02107744506848,-0.183653712506987,0.244121804833352,3
1,1122,0.128902779199676,-0.146043487942161,-0.0178901862185423,3
1,1123,0.0576021799044305,-0.164859412817268,-0.104420781518098,3
1,1124,0.0808267870450538,0.00940291052463799,0.952066205703597,3
1,1125,0.227422850413333,-0.104168257524885,0.00618974837546898,3
1,1126,0.104561621251163,0.148829449556216,0.776037080029395,3
1,1127,-0.0988822942012048,0.330588075438494,-0.588145694331689,3
1,1128,0.0341009627305282,-0.0405861956335593,0.623849795428664,3
1,1129,0.0650378580680902,0.0299016069091329,0.254132265681355,3
1,1130,-0.193445467836748,0.836864015185337,0.126105532323331,3
1,1131,-0.06994289994633,-0.295975904054357,0.627594519884146,3
1,1132,-0.0666906129852208,-0.262433074093124,-0.393184339179197,3
1,1133,-0.0495458204862677,0.0755483044961556,0.661619019077449,3
1,1134,-0.187960593402764,0.357472822596023,-0.0460258036959455,3
1,1135,-0.11904528898333,-0.0219636329452226,-0.157782970757498,3
1,1136,0.0666584795008734,-0.3878179872498,1.14930989353847,3
1,1137,0.054560933994443,-0.0635220505759142,-0.675032910249851,3
1,1138,-0.0134187595767535,0.0106844866120178,0.254064929985784,3
1,1139,0.0524527925580026,0.25405188093751,1.09431862939938,3
1,1140,-0.0443643787466399,-0.181868257858768,0.376149821227355,3
1,1141,-0.195866036774387,-0.298063850800296,0.189320283079152,3
1,1142,-0.076684078746255,-0.0201960287408094,-0.293657835972343,3
1,1143,0.137554163272708,0.0494206055615114,1.45987531687222,3
1,1144,-0.0908540555734733,-0.567413874253071,0.961931817534166,3
1,1145,0.0622479286086554,0.167410189987853,0.249270591093384,3
1,1146,-0.218733832497225,0.23910609597258,0.0501904442675337,3
1,1147,0.114272598672775,0.26999951512865,-0.336595768829621,3
1,1148,-0.0549684600615304,-0.129963824780238,0.391839335436614,3
1,1149,0.148600469652626,-0.127926568457326,0.423823062292726,3
1,1150,-0.185401647940725,0.12005084045041,-0.121441281305883,3
1,1151,-0.125001667404562,-0.480497448912433,0.534575387529409,3
1,1152,0.211285266805003,-0.131047306660413,-0.880799299428403,3
1,1153,0.0643961824745639,0.287013129987728,0.420237774520885,3
1,1154,0.0714323982975766,-0.226874293446986,0.937926785679344,3
1,1155,-0.190854056235776,0.0517841927333384,0.277109367341605,3
1,1156,-0.0291705139756191,-0.133988948379735,0.188788780029454,3
1,1157,0.121172595190583,-0.64913470192936,0.469619490220661,3
1,1158,-0.000362797731242842,0.108017112425146,-0.407150349586232,3
1,1159,0.0275542643142774,-0.143431763706177,-0.65527170462414,3
1,1160,-0.0846424703034893,0.176642906750998,0.255554964986378,3
1,1161,0.202918136748798,-0.0901487359165297,0.494832935699721,3
1,1162,-0.0473368770047465,-0.273404787019535,1.13416220237091,3
1,1163,-0.14162439371403,0.141615282919576,1.18948327164175,3
1,1164,-0.0560009484481112,-0.229902397937736,-0.156360113884311,3
1,1165,-0.186461391293561,0.0857350343186295,0.223844668166009,3
1,1166,0.0737370514177299,-0.0363486761724099,0.132321122950545,3
1,1167,-0.151518911363778,-0.298110436271161,-0.178704708478745,3
1,1168,-0.0464533673700587,-0.00924120632525577,0.353790901316123,3
1,1169,0.348002587998175,-0.23895913689122,0.425636317660304,3
1,1170,0.0191975706665684,0.256417988165892,0.488039790279248,3
1,1171,0.00704472547338766,0.0378058607865236,-0.613186669273215,3
1,1172,-0.0724185118987289,0.00426014612369689,-0.527127725942659,3
1,1173,-0.145955806505378,-0.00139071227607304,0.22172715895566,3
1,1174,-0.106348512037165,-0.283067494417469,-0.130507351626449,3
1,1175,0.189972482335638,0.190717432934291,-0.229717664175146,3
1,1176,0.0863193837375641,-0.0652357823908457,0.355655529444821,3
1,1177,0.185435849881632,0.0345540968676611,0.44928882147758,3
1,1178,0.0665938421956054,-0.0112887704385387,0.0283340526905367,3
1,1179,-0.167291207979717,-0.1749484259736,-0.451541056598843,3
1,1180,0.0154463789100146,-0.287867011989938,0.518093089679254,3
1,1181,0.0229885970720779,0.344181000751836,0.345167269080131,3
1,1182,-0.284040496735115,-0.30686934818976,0.333562165287808,3
1,1183,0.0381255701630493,0.413986470091204,0.137073400890333,3
1,1184,-0.0769559850966087,0.16788251127478,0.582774928946059,3
1,1185,0.00885870755938273,0.0334041865784956,-0.10762822290652,3
1,1186,-0.0306684149369836,-0.124440469677152,-0.381205239370641,3
1,1187,0.218717973925671,0.0339505965271202,0.651779251849595,3
1,1188,-0.116195220513836,0.138232161550931,-0.0366135118651423,3
1,1189,-0.155318139968365,-0.0768155118451157,0.16821955814983,3
1,1190,-0.178538507604054,-0.0466606154130539,1.03853080886301,3
1,1191,0.0482277408308123,0.333113497338828,-0.157589303371742,3
1,1192,0.285291922420859,0.0885863391862989,-0.208089420513501,3
1,1193,0.204802862704143,-0.159877874048677,-0.0693808764593914,3
1,1194,-0.0342577267658914,0.0417073633414579,0.0836321534112244,3
1,1195,-0.0774113080629505,-0.451811900013604,-0.819131003854098,3
1,1196,-0.168796940829265,-0.196471292258626,0.520447203035318,3
1,1197,-0.0285308978266118,-0.0465060913886427,0.434972435700779,3
1,1198,0.0548776143403019,-0.0735350079440409,-0.108054280894673,3
1,1199,-0.114103002845181,-0.333666648693582,-0.123194507993528,3
1,1200,-0.0453082198280823,0.0363028594619922,-0.00286506653064317,3
1,1201,-0.0912629281868578,0.530713854582388,0.81658384436839,3
1,1202,0.174704017619351,-0.383852005387022,0.892310226759426,3
1,1203,0.03581846633767,-0.252780952387135,0.347056143830158,3
1,1204,-0.00107086970303749,-0.0856355224996662,0.295696798905799,3
1,1205,-0.103819941737735,-0.0258984790403669,-0.488999321083313,3
1,1206,0.0885479134339036,-0.223491924736188,0.158658071877924,3
1,1207,0.00474465625742782,-0.539991329449596,-0.420073868686633,3
1,1208,0.00491838007382381,-0.104514670456868,0.914265336061486,3
1,1209,0.0555102186299461,0.0278148268204353,-0.00742217643927698,3
1,1210,0.129077227197468,-0.0497177312301661,-0.442494961309073,3
1,1211,0.198447012275812,-0.0249908371348406,0.520533432726342,3
1,1212,0.0764990401158614,0.164144192570628,0.115454325219011,3
1,1213,0.121828852346249,-0.074301588185012,-0.156086712541795,3
1,1214,0.2428969177919,-0.101310212520977,0.525156095965468,3
1,1215,0.103858804311337,-0.179079800162433,0.141413097236689,3
1,1216,0.101188446954878,-0.225270370950635,0.854374291226481,3
1,1217,-0.280195225542856,-0.159618027082802,0.601065432569381,3
1,1218,0.192915139369926,0.0465582897884048,0.11965277498295,3
1,1219,-0.0305559119625985,-0.0509110339574631,-0.32343445134087,3
1,1220,-0.130970964009241,0.151452579806028,0.0825065298199218,3
1,1221,-0.298183240755437,0.175624473261901,-0.995545451182981,3
1,1222,0.0385613800618482,0.333367112910209,0.103952510507221,3
1,1223,-0.166597283804504,0.331491649270598,-0.608666389835922,3
1,1224,0.0157638664812865,0.562395051533612,0.41005958528309,3
1,1225,-0.0340052343494552,-0.371145391394059,0.815551477312143,3
1,1226,-0.108950299817592,0.057925154964606,0.292361733510025,3
1,1227,0.0828676072533506,0.126931080868689,-0.75436248682893,3
1,1228,0.130893368882178,-0.274658330117497,0.741531067185535,3
1,1229,0.0399303724517698,0.349836196323481,0.472539937428164,3
1,1230,-0.000313508146327759,-0.0762130548479341,0.591964977486865,3
1,1231,-0.0290542069622843,0.0440428595827472,-0.642753033195938,3
1,1232,-0.0773479516882147,0.0831310463180607,0.396948599872369,3
1,1233,0.0899133262714417,0.113170896932368,1.30961976387527,3
1,1234,0.0782762795565078,0.150855377210577,0.478113674089593,3
1,1235,0.241502496318071,0.189287049955293,0.691255913679419,3
1,1236,0.129540175839517,0.115424903887446,0.210502375226791,3
1,1237,-0.247319321404834,-0.0285397114829102,0.314362836903832,3
1,1238,0.0275818164740889,-0.0348554124476363,0.0536904071779275,3
1,1239,-0.035558232198168,0.269332888415858,0.679268811153448,3
1,1240,0.028707439444929,-0.68962930102705,0.360550696526873,3
1,1241,0.0378804814141915,0.236512680881329,0.0930052577712316,3
1,1242,0.113103980002112,0.143546754332317,-0.294995479789365,3
1,1243,0.199699303750222,0.00219622081932219,-0.285423057104005,3
1,1244,0.144531739427743,0.532365083179779,0.418385500327844,3
1,1245,-0.0306123779315524,0.0280517918325435,0.29302754753163,3
1,1246,0.180687084687054,-0.0922984647422069,0.31061158295099,3
1,1247,0.196048878974951,-0.0304543646674865,-0.433269369688833,3
1,1248,0.0957102220646311,-0.589982085316461,-0.102873418541233,3
1,1249,-0.167295682203785,-0.108317819136221,-0.243449233717698,3
1,1250,-0.0609110234754479,0.290232013343275,-0.216058804330818,3
1,1251,-0.0354078742151744,0.172342158838653,-0.335425808403917,3
1,1252,-0.148985709614166,0.0779432813618023,1.22727137960077,3
1,1253,-0.100693036368265,0.141121929016333,1.13589380283172,3
1,1254,0.145356057390266,0.115040310459628,0.518035557823065,3
1,1255,0.170365326406437,0.163236293355222,-0.419515977675372,3
1,1256,-0.0443015539906316,-0.106454938984293,-0.119092096915162,3
1,1257,0.105850714701483,-0.05339781874439,0.235725741572698,3
1,1258,-0.0819089355989926,-0.210358631908376,0.145236346510243,3
1,1259,-0.122444349852068,0.296941589756963,-0.453622648494074,3
1,1260,-0.168455266728298,0.260033305165247,-0.706696687109957,3
1,1261,0.0921527041041727,-0.18098161989743,-0.290045093017578,3
1,1262,-0.0169426920611241,0.0451397937648749,-0.321425984622682,3
1,1263,-0.197303161689268,-0.166287463700602,-0.382824049456683,3
1,1264,0.108254812704404,-0.337254687436437,0.614927004720887,3
1,1265,0.0620554850088395,0.129022968541605,0.138800962054457,3
1,1266,-0.188733917990359,-0.0513390630149325,-0.29506713752493,3
1,1267,0.016314845107032,-0.116332291028606,0.225710528498995,3
1,1268,-0.18608104983444,0.00275601539603117,-0.0434083641425627,3
1,1269,0.0601198075156282,-0.265037012868621,-0.0157147703642908,3
1,1270,-0.11025922796194,-0.227735428287149,-0.317560496828902,3
1,1271,0.295084235275242,0.0243707132169476,0.574940104540169,3
1,1272,0.043757370277682,0.362692365673675,0.454089893705261,3
1,1273,-0.00725660891799539,0.277838465488116,0.0221611302776962,3
1,1274,-0.0792899281657358,-0.111979402280989,1.07829101115503,3
1,1275,0.163836630467299,-0.0591769004672082,0.222387086999661,3
1,1276,0.165944523839777,-0.047475407738813,0.735577464156599,3
1,1277,-0.0102062983295851,-0.234724494606764,0.207264745018451,3
1,1278,-0.232104227997714,0.15356538865164,-0.0879465069375822,3
1,1279,-0.0145008275598149,0.00158444801094174,-0.239273401572731,3
