id,th1_SAEM,th2_SAEM,th3_SAEM,th4_SAEM,th1_mean,th2_mean,th3_mean,th4_mean,th1_mode,th2_mode,th3_mode,th4_mode,th1_sd,th2_sd,th3_sd,th4_sd
362,14.3828,1.35369,2.57116,-5.04389,13.5011,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63823,0,0,0
363,14.5375,1.35369,2.57116,-5.04389,15.2813,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.16282,0,0,0
364,15.5337,1.35369,2.57116,-5.04389,13.6608,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.77218,0,0,0
365,13.9683,1.35369,2.57116,-5.04389,14.2115,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93375,0,0,0
366,13.107,1.35369,2.57116,-5.04389,14.0005,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.91747,0,0,0
367,4.72223,1.35369,2.57116,-5.04389,4.65389,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.10806,0,0,0
368,15.0645,1.35369,2.57116,-5.04389,14.4927,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.90085,0,0,0
369,14.2389,1.35369,2.57116,-5.04389,14.4179,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.98216,0,0,0
370,15.4316,1.35369,2.57116,-5.04389,13.0045,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.74116,0,0,0
371,4.16615,1.35369,2.57116,-5.04389,4.32032,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.768891,0,0,0
372,14.0411,1.35369,2.57116,-5.04389,13.9432,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.80638,0,0,0
373,4.20005,1.35369,2.57116,-5.04389,4.17541,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,0.94033,0,0,0
374,14.1221,1.35369,2.57116,-5.04389,14.8157,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.04137,0,0,0
375,14.9053,1.35369,2.57116,-5.04389,14.6145,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.65707,0,0,0
376,14.2395,1.35369,2.57116,-5.04389,14.4801,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67814,0,0,0
377,13.2381,1.35369,2.57116,-5.04389,14.6068,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70637,0,0,0
378,14.2541,1.35369,2.57116,-5.04389,14.0816,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.24517,0,0,0
379,14.2314,1.35369,2.57116,-5.04389,13.3434,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.14949,0,0,0
380,14.7866,1.35369,2.57116,-5.04389,13.9513,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.7713,0,0,0
381,14.721,1.35369,2.57116,-5.04389,14.4144,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.46851,0,0,0
382,15.2372,1.35369,2.57116,-5.04389,13.6639,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.51507,0,0,0
383,14.665,1.35369,2.57116,-5.04389,13.3661,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.3303,0,0,0
384,14.1968,1.35369,2.57116,-5.04389,13.5668,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.71923,0,0,0
385,14.1664,1.35369,2.57116,-5.04389,13.3051,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88214,0,0,0
386,4.06659,1.35369,2.57116,-5.04389,3.98974,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,0.773344,0,0,0
387,13.9011,1.35369,2.57116,-5.04389,13.9063,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.33128,0,0,0
388,13.7205,1.35369,2.57116,-5.04389,14.3795,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.86669,0,0,0
389,13.6197,1.35369,2.57116,-5.04389,13.6768,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.5567,0,0,0
390,14.3062,1.35369,2.57116,-5.04389,13.364,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.36117,0,0,0
391,14.3244,1.35369,2.57116,-5.04389,13.5588,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.03064,0,0,0
392,2.90013,1.35369,2.57116,-5.04389,3.16096,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,1.05964,0,0,0
393,14.1599,1.35369,2.57116,-5.04389,13.3153,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.27567,0,0,0
394,6.49738,1.35369,2.57116,-5.04389,7.11194,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.37216,0,0,0
395,14.2133,1.35369,2.57116,-5.04389,14.5179,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.63831,0,0,0
396,15.2269,1.35369,2.57116,-5.04389,13.5469,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57596,0,0,0
397,13.9495,1.35369,2.57116,-5.04389,15.0988,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.66329,0,0,0
398,6.588,1.35369,2.57116,-5.04389,6.5404,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.36497,0,0,0
399,13.7748,1.35369,2.57116,-5.04389,13.7287,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.28292,0,0,0
400,13.386,1.35369,2.57116,-5.04389,13.6246,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57572,0,0,0
401,14.2882,1.35369,2.57116,-5.04389,15.3025,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.23723,0,0,0
402,13.8406,1.35369,2.57116,-5.04389,14.7455,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.17661,0,0,0
403,5.12388,1.35369,2.57116,-5.04389,5.25532,1.35362,2.59439,-5.0826,5.17061,1.35362,2.59439,-5.0826,0.942346,0,0,0
404,14.654,1.35369,2.57116,-5.04389,13.2445,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.40899,0,0,0
405,14.4237,1.35369,2.57116,-5.04389,13.9003,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.89416,0,0,0
406,6.66257,1.35369,2.57116,-5.04389,6.31158,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,0.847584,0,0,0
407,-0.649707,1.35369,2.57116,-5.04389,-0.149244,1.35362,2.59439,-5.0826,-0.287483,1.35362,2.59439,-5.0826,1.23791,0,0,0
408,14.0045,1.35369,2.57116,-5.04389,13.7709,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.28949,0,0,0
409,13.8736,1.35369,2.57116,-5.04389,14.7289,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88301,0,0,0
410,14.7239,1.35369,2.57116,-5.04389,13.8982,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.4271,0,0,0
411,2.26765,1.35369,2.57116,-5.04389,2.48314,1.35362,2.59439,-5.0826,2.50106,1.35362,2.59439,-5.0826,0.999943,0,0,0
412,14.0118,1.35369,2.57116,-5.04389,15.3969,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.54636,0,0,0
413,14.7577,1.35369,2.57116,-5.04389,13.485,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.7621,0,0,0
414,14.6007,1.35369,2.57116,-5.04389,15.2234,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.14195,0,0,0
415,14.1678,1.35369,2.57116,-5.04389,14.7982,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70387,0,0,0
416,13.5029,1.35369,2.57116,-5.04389,14.2132,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.54107,0,0,0
417,5.17809,1.35369,2.57116,-5.04389,5.10753,1.35362,2.59439,-5.0826,5.17061,1.35362,2.59439,-5.0826,0.887858,0,0,0
418,13.7006,1.35369,2.57116,-5.04389,13.7766,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70962,0,0,0
419,14.5281,1.35369,2.57116,-5.04389,14.0107,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.53618,0,0,0
420,14.654,1.35369,2.57116,-5.04389,13.5689,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.46186,0,0,0
421,13.4445,1.35369,2.57116,-5.04389,13.8473,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.52895,0,0,0
422,12.9807,1.35369,2.57116,-5.04389,14.5376,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.61535,0,0,0
423,14.223,1.35369,2.57116,-5.04389,14.0777,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.07691,0,0,0
424,14.4856,1.35369,2.57116,-5.04389,14.4729,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.53448,0,0,0
425,13.9588,1.35369,2.57116,-5.04389,13.6631,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.52782,0,0,0
426,14.3751,1.35369,2.57116,-5.04389,13.9179,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.95932,0,0,0
427,14.0109,1.35369,2.57116,-5.04389,14.5091,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99707,0,0,0
428,14.1035,1.35369,2.57116,-5.04389,13.3751,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.21102,0,0,0
429,13.271,1.35369,2.57116,-5.04389,15.0685,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.10636,0,0,0
430,14.5348,1.35369,2.57116,-5.04389,13.9812,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.3743,0,0,0
431,3.76059,1.35369,2.57116,-5.04389,4.20925,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.22652,0,0,0
432,14.8899,1.35369,2.57116,-5.04389,14.0183,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.10303,0,0,0
433,14.8582,1.35369,2.57116,-5.04389,13.6736,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.21232,0,0,0
434,6.55009,1.35369,2.57116,-5.04389,7.06175,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.57331,0,0,0
435,14.0432,1.35369,2.57116,-5.04389,14.1825,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99082,0,0,0
436,13.2414,1.35369,2.57116,-5.04389,13.5642,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.40264,0,0,0
437,14.4051,1.35369,2.57116,-5.04389,14.0382,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.07122,0,0,0
438,14.1077,1.35369,2.57116,-5.04389,14.0418,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.64346,0,0,0
439,14.9913,1.35369,2.57116,-5.04389,14.0376,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.07677,0,0,0
440,14.2464,1.35369,2.57116,-5.04389,13.4617,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70202,0,0,0
441,14.1072,1.35369,2.57116,-5.04389,14.0533,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.06583,0,0,0
442,5.0002,1.35369,2.57116,-5.04389,4.53654,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.32098,0,0,0
443,14.4266,1.35369,2.57116,-5.04389,14.5077,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88588,0,0,0
444,14.414,1.35369,2.57116,-5.04389,13.7959,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.80921,0,0,0
445,14.2002,1.35369,2.57116,-5.04389,14.4219,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.24586,0,0,0
446,14.5584,1.35369,2.57116,-5.04389,14.0842,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.53863,0,0,0
447,13.436,1.35369,2.57116,-5.04389,14.3059,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.03529,0,0,0
448,13.2248,1.35369,2.57116,-5.04389,13.9943,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.17885,0,0,0
449,13.824,1.35369,2.57116,-5.04389,14.6273,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.83368,0,0,0
450,14.1326,1.35369,2.57116,-5.04389,14.6756,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.02329,0,0,0
451,14.1028,1.35369,2.57116,-5.04389,14.3559,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.15311,0,0,0
452,14.3724,1.35369,2.57116,-5.04389,14.0788,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.64165,0,0,0
453,2.1876,1.35369,2.57116,-5.04389,2.01306,1.35362,2.59439,-5.0826,1.96697,1.35362,2.59439,-5.0826,1.05977,0,0,0
454,14.0343,1.35369,2.57116,-5.04389,14.6188,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57214,0,0,0
455,3.6846,1.35369,2.57116,-5.04389,3.98376,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,0.977008,0,0,0
456,14.5957,1.35369,2.57116,-5.04389,12.9421,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42175,0,0,0
457,13.9484,1.35369,2.57116,-5.04389,15.0735,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.89325,0,0,0
458,13.9682,1.35369,2.57116,-5.04389,14.8503,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67455,0,0,0
459,13.9672,1.35369,2.57116,-5.04389,14.9323,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.45745,0,0,0
460,14.2556,1.35369,2.57116,-5.04389,14.2926,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.47608,0,0,0
461,14.2438,1.35369,2.57116,-5.04389,14.2014,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.92839,0,0,0
462,15.6171,1.35369,2.57116,-5.04389,15.8505,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.12341,0,0,0
463,14.3048,1.35369,2.57116,-5.04389,14.0522,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.97972,0,0,0
464,14.0389,1.35369,2.57116,-5.04389,14.4229,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.80952,0,0,0
465,14.3832,1.35369,2.57116,-5.04389,13.517,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.58455,0,0,0
466,14.593,1.35369,2.57116,-5.04389,14.1942,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88018,0,0,0
467,13.3889,1.35369,2.57116,-5.04389,14.5043,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.02844,0,0,0
468,13.3394,1.35369,2.57116,-5.04389,12.7795,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.81342,0,0,0
469,-0.574906,1.35369,2.57116,-5.04389,-0.662864,1.35362,2.59439,-5.0826,-0.287483,1.35362,2.59439,-5.0826,1.27268,0,0,0
470,7.02746,1.35369,2.57116,-5.04389,6.26941,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.25336,0,0,0
471,0.90223,1.35369,2.57116,-5.04389,1.14567,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,0.92387,0,0,0
472,14.9003,1.35369,2.57116,-5.04389,14.0543,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.45402,0,0,0
473,2.97375,1.35369,2.57116,-5.04389,2.994,1.35362,2.59439,-5.0826,2.73073,1.35362,2.59439,-5.0826,0.585461,0,0,0
474,13.9614,1.35369,2.57116,-5.04389,14.6872,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.21905,0,0,0
475,15.2967,1.35369,2.57116,-5.04389,13.78,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.91776,0,0,0
476,13.3777,1.35369,2.57116,-5.04389,14.4665,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.77825,0,0,0
477,13.3388,1.35369,2.57116,-5.04389,14.1221,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93429,0,0,0
478,15.0074,1.35369,2.57116,-5.04389,14.3299,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.24971,0,0,0
479,14.9918,1.35369,2.57116,-5.04389,13.9005,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.66776,0,0,0
480,2.97542,1.35369,2.57116,-5.04389,3.50883,1.35362,2.59439,-5.0826,3.18404,1.35362,2.59439,-5.0826,1.43055,0,0,0
481,14.2768,1.35369,2.57116,-5.04389,12.9909,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.65421,0,0,0
482,13.901,1.35369,2.57116,-5.04389,15.0507,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.18725,0,0,0
483,14.5617,1.35369,2.57116,-5.04389,14.5956,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.68197,0,0,0
484,13.5141,1.35369,2.57116,-5.04389,13.5677,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.94431,0,0,0
485,13.7137,1.35369,2.57116,-5.04389,14.9588,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.91099,0,0,0
486,14.5192,1.35369,2.57116,-5.04389,14.474,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.8096,0,0,0
487,14.0783,1.35369,2.57116,-5.04389,13.5571,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.5011,0,0,0
488,13.6191,1.35369,2.57116,-5.04389,13.6006,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.28493,0,0,0
489,14.1267,1.35369,2.57116,-5.04389,13.8315,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.94979,0,0,0
490,13.7799,1.35369,2.57116,-5.04389,15.2478,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.46664,0,0,0
491,14.7519,1.35369,2.57116,-5.04389,14.2906,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67265,0,0,0
492,6.57258,1.35369,2.57116,-5.04389,6.51235,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.37061,0,0,0
493,14.9277,1.35369,2.57116,-5.04389,13.2014,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.86744,0,0,0
494,13.4168,1.35369,2.57116,-5.04389,14.4395,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.33912,0,0,0
495,13.5765,1.35369,2.57116,-5.04389,14.2181,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.44957,0,0,0
496,14.0262,1.35369,2.57116,-5.04389,15.3796,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.96483,0,0,0
497,15.0276,1.35369,2.57116,-5.04389,13.4209,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.52253,0,0,0
498,13.6348,1.35369,2.57116,-5.04389,14.5353,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.35814,0,0,0
499,14.3907,1.35369,2.57116,-5.04389,14.1832,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.72828,0,0,0
500,13.9799,1.35369,2.57116,-5.04389,13.8155,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.76085,0,0,0
501,6.46923,1.35369,2.57116,-5.04389,6.83788,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,2.15856,0,0,0
502,13.9765,1.35369,2.57116,-5.04389,13.4599,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.04988,0,0,0
503,14.2713,1.35369,2.57116,-5.04389,13.8765,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.21287,0,0,0
504,13.0445,1.35369,2.57116,-5.04389,13.9853,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.87972,0,0,0
505,1.55964,1.35369,2.57116,-5.04389,1.49204,1.35362,2.59439,-5.0826,1.69721,1.35362,2.59439,-5.0826,1.04402,0,0,0
506,15.4134,1.35369,2.57116,-5.04389,14.3909,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.85536,0,0,0
507,13.8201,1.35369,2.57116,-5.04389,13.9621,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.47108,0,0,0
508,13.5988,1.35369,2.57116,-5.04389,13.3046,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.415,0,0,0
509,13.3607,1.35369,2.57116,-5.04389,14.1429,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.12786,0,0,0
510,3.20335,1.35369,2.57116,-5.04389,3.19224,1.35362,2.59439,-5.0826,3.18404,1.35362,2.59439,-5.0826,0.861041,0,0,0
511,14.0564,1.35369,2.57116,-5.04389,14.1169,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.04376,0,0,0
512,14.295,1.35369,2.57116,-5.04389,13.4977,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.26963,0,0,0
513,6.83084,1.35369,2.57116,-5.04389,6.4671,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.19906,0,0,0
514,13.9099,1.35369,2.57116,-5.04389,14.9862,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.72277,0,0,0
515,14.099,1.35369,2.57116,-5.04389,14.776,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.0684,0,0,0
516,4.90117,1.35369,2.57116,-5.04389,3.46607,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,0.635607,0,0,0
517,4.39615,1.35369,2.57116,-5.04389,4.41512,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.851648,0,0,0
518,14.9155,1.35369,2.57116,-5.04389,14.2645,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.60053,0,0,0
519,13.7896,1.35369,2.57116,-5.04389,14.2622,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.76468,0,0,0
520,4.48505,1.35369,2.57116,-5.04389,4.62598,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.02201,0,0,0
521,-4.797,1.35369,2.57116,-5.04389,-5.25193,1.35362,2.59439,-5.0826,-4.3079,1.35362,2.59439,-5.0826,2.02013,0,0,0
522,13.3418,1.35369,2.57116,-5.04389,14.2799,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.10525,0,0,0
523,14.3744,1.35369,2.57116,-5.04389,14.816,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.84389,0,0,0
524,14.6643,1.35369,2.57116,-5.04389,14.3596,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13684,0,0,0
525,13.7729,1.35369,2.57116,-5.04389,13.8279,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.41017,0,0,0
526,14.4282,1.35369,2.57116,-5.04389,14.4995,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.14837,0,0,0
527,13.4855,1.35369,2.57116,-5.04389,15.5159,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.76462,0,0,0
528,13.5827,1.35369,2.57116,-5.04389,14.8734,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.33774,0,0,0
529,3.9726,1.35369,2.57116,-5.04389,4.0375,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.758393,0,0,0
530,6.38362,1.35369,2.57116,-5.04389,6.68465,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.13838,0,0,0
531,6.53024,1.35369,2.57116,-5.04389,6.91205,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.98262,0,0,0
532,13.8769,1.35369,2.57116,-5.04389,14.1475,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67683,0,0,0
533,5.752,1.35369,2.57116,-5.04389,5.68842,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.24015,0,0,0
534,14.4168,1.35369,2.57116,-5.04389,15.1307,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.17797,0,0,0
535,14.5616,1.35369,2.57116,-5.04389,14.4057,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.14568,0,0,0
536,14.2566,1.35369,2.57116,-5.04389,13.4095,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.08593,0,0,0
537,2.90725,1.35369,2.57116,-5.04389,3.25492,1.35362,2.59439,-5.0826,3.18404,1.35362,2.59439,-5.0826,1.32349,0,0,0
538,14.4727,1.35369,2.57116,-5.04389,14.2043,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.06894,0,0,0
539,14.2301,1.35369,2.57116,-5.04389,12.9056,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70477,0,0,0
540,14.135,1.35369,2.57116,-5.04389,15.0167,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.58904,0,0,0
541,14.2511,1.35369,2.57116,-5.04389,14.2202,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99668,0,0,0
542,13.9295,1.35369,2.57116,-5.04389,14.0369,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.72677,0,0,0
543,2.8536,1.35369,2.57116,-5.04389,2.49739,1.35362,2.59439,-5.0826,2.74727,1.35362,2.59439,-5.0826,0.819438,0,0,0
544,13.9878,1.35369,2.57116,-5.04389,13.064,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.55327,0,0,0
