rep,id,eta_th1,eta_th2,eta_th3,eta_th4
2,752,4.25755813738824,0,0,0
1,753,6.01658913951614,0,0,0
2,753,-2.73519162847355,0,0,0
1,754,0.534662392794359,0,0,0
2,754,-5.55693654897674,0,0,0
1,755,-6.61853674561549,0,0,0
2,755,-6.00982122565389,0,0,0
1,756,0.404528750244968,0,0,0
2,756,7.55021518155116,0,0,0
1,757,-6.50683964029886,0,0,0
2,757,-6.70576006970643,0,0,0
1,758,-6.60966264074418,0,0,0
2,758,-6.50118731185634,0,0,0
1,759,-1.30831558816424,0,0,0
2,759,-1.42621911312918,0,0,0
1,760,-11.0757017499977,0,0,0
2,760,-12.3182330889285,0,0,0
1,761,-0.729005223191262,0,0,0
2,761,-2.07097735844093,0,0,0
1,762,-8.23842083304907,0,0,0
2,762,-8.09942756797488,0,0,0
1,763,2.21655425374889,0,0,0
2,763,-2.62133363841998,0,0,0
1,764,11.4552814457267,0,0,0
2,764,6.01529585375942,0,0,0
1,765,-9.98513478432108,0,0,0
2,765,-7.91894960039019,0,0,0
1,766,-9.11030339321679,0,0,0
2,766,-7.89748449302351,0,0,0
1,767,-12.6680450749224,0,0,0
2,767,-12.2223651440091,0,0,0
1,768,9.74960857655801,0,0,0
2,768,3.24662704225194,0,0,0
1,769,4.44222542475748,0,0,0
2,769,13.1083409157635,0,0,0
1,770,1.58883030991636,0,0,0
2,770,12.1196685942371,0,0,0
1,771,-6.74321592192415,0,0,0
2,771,16.3335989130105,0,0,0
1,772,3.76049840885381,0,0,0
2,772,-1.56669102180164,0,0,0
1,773,-13.3082290263322,0,0,0
2,773,-15.4847899204074,0,0,0
1,774,-12.9501514154984,0,0,0
2,774,-11.2212082216313,0,0,0
1,775,0.90956743955202,0,0,0
2,775,3.50299720668299,0,0,0
1,776,-1.70714633624732,0,0,0
2,776,4.38243290924253,0,0,0
1,777,3.79568965612578,0,0,0
2,777,2.78747856305615,0,0,0
1,778,1.43950570168428,0,0,0
2,778,5.11898659141166,0,0,0
1,779,-5.17004148904886,0,0,0
2,779,-4.30761030911873,0,0,0
1,780,0.0973351687767936,0,0,0
2,780,8.66848424521072,0,0,0
1,781,-6.14572634011977,0,0,0
2,781,-5.38545202891949,0,0,0
1,782,-2.64181672090842,0,0,0
2,782,4.29694446976947,0,0,0
1,783,-0.160116325320391,0,0,0
2,783,-1.23772718742548,0,0,0
1,784,2.97824797411433,0,0,0
2,784,-4.61298329515422,0,0,0
1,785,-8.30962614340186,0,0,0
2,785,-5.79145318444379,0,0,0
1,786,10.0749837625924,0,0,0
2,786,3.72944378987338,0,0,0
1,787,7.59033464586963,0,0,0
2,787,5.36897945371208,0,0,0
1,788,0.401353929414836,0,0,0
2,788,0.477165681368224,0,0,0
1,789,7.20818905954872,0,0,0
2,789,10.8765583300742,0,0,0
1,790,5.35561525819029,0,0,0
2,790,9.53200416355285,0,0,0
1,791,-3.55378190168068,0,0,0
2,791,3.2384462218632,0,0,0
1,792,-5.12616988581631,0,0,0
2,792,-0.698168575000963,0,0,0
1,793,5.52769485329631,0,0,0
2,793,1.76059243158177,0,0,0
1,794,-1.4058376113897,0,0,0
2,794,0.869484437980862,0,0,0
1,795,-7.56304800376716,0,0,0
2,795,-4.82955672726168,0,0,0
1,796,-2.94308813173223,0,0,0
2,796,0.787678610920821,0,0,0
1,797,-4.02599538505472,0,0,0
2,797,-5.35603357701751,0,0,0
1,798,4.47506693085697,0,0,0
2,798,-1.69109303285123,0,0,0
1,799,-0.0824022968786498,0,0,0
2,799,1.91215530922468,0,0,0
1,800,-1.66838996240516,0,0,0
2,800,4.00248786387997,0,0,0
1,801,-5.31022006323993,0,0,0
2,801,-5.67096468472591,0,0,0
1,802,6.35758756314087,0,0,0
2,802,-4.73458818564335,0,0,0
1,803,-2.54748842700768,0,0,0
2,803,5.13939712026291,0,0,0
1,804,-10.2995261338699,0,0,0
2,804,-10.7364155349669,0,0,0
1,805,7.98867435656842,0,0,0
2,805,-2.67104415120111,0,0,0
1,806,-8.01307402331305,0,0,0
2,806,-8.42369416099026,0,0,0
1,807,-5.81570297256811,0,0,0
2,807,-7.43745942521964,0,0,0
1,808,-0.0602093753408131,0,0,0
2,808,11.8075845094006,0,0,0
1,809,4.5154278970329,0,0,0
2,809,-2.25023542711861,0,0,0
1,810,0.878187040360835,0,0,0
2,810,1.77596517042818,0,0,0
1,811,4.49494124194135,0,0,0
2,811,-0.466195779556171,0,0,0
1,812,8.26453237432791,0,0,0
2,812,4.92180735550063,0,0,0
1,813,0.842801396033055,0,0,0
2,813,-0.429927446585697,0,0,0
1,814,-12.1609567015557,0,0,0
2,814,-10.6403325906067,0,0,0
1,815,-4.38846864055165,0,0,0
2,815,1.50682945950539,0,0,0
1,816,-11.5038954367803,0,0,0
2,816,-10.6948420810654,0,0,0
1,817,-2.79305872124722,0,0,0
2,817,0.435510758351999,0,0,0
1,818,-6.08477009695622,0,0,0
2,818,-6.43262865978236,0,0,0
1,819,-4.41796103940566,0,0,0
2,819,-7.10018558098159,0,0,0
1,820,5.34908075552224,0,0,0
2,820,0.875125719469996,0,0,0
1,821,-11.3410254780386,0,0,0
2,821,-10.5774729776122,0,0,0
1,822,3.59769913962709,0,0,0
2,822,6.28205668210059,0,0,0
1,823,1.56283114009095,0,0,0
2,823,-0.956197240366113,0,0,0
1,824,-2.86046209491741,0,0,0
2,824,-5.36625179463046,0,0,0
1,825,0.314366184246684,0,0,0
2,825,-5.38533120927795,0,0,0
1,826,1.87820974147111,0,0,0
2,826,0.219281423979187,0,0,0
1,827,0.475068825545205,0,0,0
2,827,0.097357427525001,0,0,0
1,828,-6.09506961274373,0,0,0
2,828,-4.51112999776668,0,0,0
1,829,5.59623886237896,0,0,0
2,829,-4.51002148030859,0,0,0
1,830,0.856916385124443,0,0,0
2,830,3.25594382646026,0,0,0
1,831,-1.37701056744106,0,0,0
2,831,8.85736383489726,0,0,0
1,832,3.10508492986847,0,0,0
2,832,3.5626985048688,0,0,0
1,833,6.12100085045891,0,0,0
2,833,2.52876010672137,0,0,0
1,834,4.55877993248235,0,0,0
2,834,3.01850383509372,0,0,0
1,835,3.1002781825262,0,0,0
2,835,-0.768047837440515,0,0,0
1,836,-11.6705586173768,0,0,0
2,836,-10.4191890882779,0,0,0
1,837,-1.03928359002612,0,0,0
2,837,5.43235549137705,0,0,0
1,838,3.75630941742681,0,0,0
2,838,-3.27416730724778,0,0,0
1,839,7.56058871598835,0,0,0
2,839,1.3359938955852,0,0,0
1,840,3.84778406212385,0,0,0
2,840,-2.77470435071216,0,0,0
1,841,3.44337721078186,0,0,0
2,841,3.04984054545817,0,0,0
1,842,-6.55189465177862,0,0,0
2,842,-7.7330780144653,0,0,0
1,843,10.5255048767533,0,0,0
2,843,-2.20875812827744,0,0,0
1,844,-6.83781707033385,0,0,0
2,844,-8.3767949901429,0,0,0
1,845,6.72282402329232,0,0,0
2,845,-2.66177184611726,0,0,0
1,846,9.33791141063796,0,0,0
2,846,-3.43905408208321,0,0,0
1,847,4.1837644173236,0,0,0
2,847,2.94525481783355,0,0,0
1,848,-11.3244614749702,0,0,0
2,848,-11.11928221997,0,0,0
1,849,-3.23759856303531,0,0,0
2,849,-0.854858951164925,0,0,0
1,850,-0.0419499316667693,0,0,0
2,850,5.15958605736877,0,0,0
1,851,0.327846271465992,0,0,0
2,851,-2.45142657753015,0,0,0
1,852,-11.0099440981593,0,0,0
2,852,-11.158202715032,0,0,0
1,853,0.177540224048727,0,0,0
2,853,15.8169003751728,0,0,0
1,854,-9.04538581386972,0,0,0
2,854,-9.61956202035841,0,0,0
1,855,13.0594826330093,0,0,0
2,855,9.05902905774267,0,0,0
1,856,-0.593832126173399,0,0,0
2,856,4.69882225588858,0,0,0
1,857,-0.6971261600856,0,0,0
2,857,3.39117491656352,0,0,0
1,858,3.0245690221069,0,0,0
2,858,-0.903878056401976,0,0,0
1,859,-2.15574745084084,0,0,0
2,859,1.73751963165205,0,0,0
1,860,-3.84838376257687,0,0,0
2,860,7.84917997462774,0,0,0
1,861,-2.81832852010159,0,0,0
2,861,10.988201754466,0,0,0
1,862,-1.98770888105996,0,0,0
2,862,10.3761660080896,0,0,0
1,863,7.13960635193514,0,0,0
2,863,-2.33999820762917,0,0,0
1,864,-5.14255108138633,0,0,0
2,864,5.89268443257346,0,0,0
1,865,-0.117778483478459,0,0,0
2,865,-5.17624191095636,0,0,0
1,866,-2.71836518358659,0,0,0
2,866,1.40685326367314,0,0,0
1,867,-7.62192987202282,0,0,0
2,867,-8.37165176369947,0,0,0
1,868,6.50611540950024,0,0,0
2,868,2.99717326095578,0,0,0
1,869,15.20317200271,0,0,0
2,869,-3.23045016629732,0,0,0
1,870,-3.99504525518188,0,0,0
2,870,-3.78482616440035,0,0,0
1,871,7.75074473069239,0,0,0
2,871,-4.26753746726181,0,0,0
1,872,8.26151415076663,0,0,0
2,872,8.73120805766588,0,0,0
1,873,3.49076949813327,0,0,0
2,873,8.4966201759579,0,0,0
1,874,1.33738599044242,0,0,0
2,874,0.807919381572191,0,0,0
1,875,8.69324839369605,0,0,0
2,875,-2.40577345816244,0,0,0
1,876,-5.29036542974851,0,0,0
2,876,-0.179494787222028,0,0,0
1,877,0.429631777888471,0,0,0
2,877,-2.23552486331108,0,0,0
1,878,-0.857855366673392,0,0,0
2,878,0.797501324358947,0,0,0
1,879,-6.71805922804752,0,0,0
2,879,-6.52610683236584,0,0,0
1,880,0.538903615757866,0,0,0
2,880,3.49164115207748,0,0,0
1,881,6.19320103894786,0,0,0
2,881,-1.9373356123882,0,0,0
1,882,1.73036925237841,0,0,0
2,882,-3.59509663895184,0,0,0
1,883,-3.57618035044334,0,0,0
2,883,-3.88038310413249,0,0,0
1,884,8.90014686164293,0,0,0
2,884,-1.43740404540793,0,0,0
1,885,7.09822927667837,0,0,0
2,885,6.52159770185811,0,0,0
1,886,1.81969558610733,0,0,0
2,886,7.15459606261764,0,0,0
1,887,-1.6747702479323,0,0,0
2,887,1.48600560783547,0,0,0
1,888,-3.66373094074375,0,0,0
2,888,-5.70205112945728,0,0,0
1,889,2.10883249416016,0,0,0
2,889,1.96701105913333,0,0,0
1,890,2.50706143579966,0,0,0
2,890,-1.58920064819584,0,0,0
1,891,-11.8091522488972,0,0,0
2,891,-11.1451619166529,0,0,0
1,892,-12.4347395435307,0,0,0
2,892,-10.8057759193918,0,0,0
1,893,8.07028773136853,0,0,0
2,893,5.51883733181639,0,0,0
1,894,-4.41001735393755,0,0,0
2,894,4.75724074780725,0,0,0
1,895,-5.99542855997794,0,0,0
2,895,-5.77307172855635,0,0,0
1,896,1.35883950930122,0,0,0
2,896,5.37420263726109,0,0,0
1,897,-7.60475453063519,0,0,0
2,897,-7.74143105338166,0,0,0
1,898,-4.21084506973257,0,0,0
2,898,-2.64975374436009,0,0,0
1,899,-5.21448187418687,0,0,0
2,899,-4.65453709353276,0,0,0
1,900,-0.866425905597479,0,0,0
2,900,-0.736411756637136,0,0,0
1,901,2.90817923901615,0,0,0
2,901,-2.5709062424745,0,0,0
1,902,1.07267240356566,0,0,0
2,902,-0.484466140879579,0,0,0
1,903,-8.21532476722066,0,0,0
2,903,-10.2972534218924,0,0,0
1,904,-9.38141859109755,0,0,0
2,904,-10.6140280808808,0,0,0
1,905,5.5505069015204,0,0,0
2,905,2.60831816322153,0,0,0
1,906,0.968883258066782,0,0,0
2,906,-3.23532826010031,0,0,0
1,907,4.8640724234096,0,0,0
2,907,2.47782509246335,0,0,0
1,908,5.14836672672866,0,0,0
2,908,-0.483633592398843,0,0,0
1,909,-6.04545983898367,0,0,0
2,909,-10.6563350453911,0,0,0
1,910,-13.9408806792842,0,0,0
2,910,-11.8731858841645,0,0,0
1,911,-6.63848675444911,0,0,0
2,911,-5.54281592249594,0,0,0
1,912,-1.55127358735411,0,0,0
2,912,8.5980447064826,0,0,0
1,913,2.29452953303268,0,0,0
2,913,2.24244439675795,0,0,0
1,914,-1.3001053769754,0,0,0
2,914,4.59918725459422,0,0,0
1,915,2.69266294848013,0,0,0
2,915,7.27284892346603,0,0,0
1,916,9.17566485386845,0,0,0
2,916,-1.74036222568897,0,0,0
1,917,20.4371136221241,0,0,0
2,917,-2.83465897254776,0,0,0
1,918,-9.31579935176684,0,0,0
2,918,-8.32814834638512,0,0,0
1,919,-6.34437157918379,0,0,0
2,919,-5.58168205120012,0,0,0
1,920,0.151101365825083,0,0,0
2,920,0.623369330677003,0,0,0
1,921,-3.77172454329177,0,0,0
2,921,10.302472074694,0,0,0
1,922,0.00962488316398815,0,0,0
2,922,-1.27023562056628,0,0,0
1,923,3.07002155587844,0,0,0
2,923,10.0371413777888,0,0,0
1,924,-8.1512460628183,0,0,0
2,924,-8.05392045241144,0,0,0
1,925,-13.0822231027734,0,0,0
2,925,-12.2539045387714,0,0,0
1,926,-5.29563691675099,0,0,0
2,926,7.613335270413,0,0,0
1,927,-6.42249145211519,0,0,0
2,927,-5.13608470532625,0,0,0
1,928,-10.7763013664836,0,0,0
2,928,-13.9743570253273,0,0,0
1,929,2.23792400202614,0,0,0
2,929,10.2568728589078,0,0,0
1,930,-1.29220550334071,0,0,0
2,930,-0.952424344611311,0,0,0
1,931,9.73902430168356,0,0,0
2,931,-1.78789023224383,0,0,0
1,932,6.78525822479889,0,0,0
2,932,0.776396250471801,0,0,0
1,933,-8.52751641216456,0,0,0
2,933,-8.1768081501221,0,0,0
1,934,5.2943784640488,0,0,0
2,934,-3.63628189530897,0,0,0
1,935,-4.15515558558135,0,0,0
2,935,-2.87852926453178,0,0,0
1,936,-1.58385073275186,0,0,0
2,936,-2.09810557921729,0,0,0
1,937,-3.50726694593431,0,0,0
2,937,2.13807457096131,0,0,0
1,938,5.57628799059932,0,0,0
2,938,4.06159330035968,0,0,0
1,939,-4.68634799369679,0,0,0
2,939,-6.24698816988696,0,0,0
1,940,1.87326088790198,0,0,0
2,940,0.302101715675694,0,0,0
1,941,12.3370014430558,0,0,0
2,941,3.1539320643177,0,0,0
1,942,8.25069626783551,0,0,0
2,942,4.74028779441186,0,0,0
1,943,5.04736972020512,0,0,0
2,943,7.59377036810704,0,0,0
1,944,3.23390350883006,0,0,0
2,944,3.48989538858665,0,0,0
1,945,6.96351026413813,0,0,0
2,945,-5.52033533628808,0,0,0
1,946,2.38334003346002,0,0,0
2,946,4.64829349878166,0,0,0
1,947,-2.68737043864647,0,0,0
2,947,5.27355819692481,0,0,0
1,948,3.44525246249012,0,0,0
2,948,-5.7194062226662,0,0,0
1,949,1.35288260356729,0,0,0
2,949,7.72785550619209,0,0,0
1,950,-7.36092416399348,0,0,0
2,950,-6.00534388008024,0,0,0
1,951,2.80314926761127,0,0,0
2,951,9.58340994022145,0,0,0
1,952,-3.85526961657009,0,0,0
2,952,-4.77441696219711,0,0,0
1,953,-0.947251750696137,0,0,0
2,953,8.98729109040225,0,0,0
1,954,-8.32598630291054,0,0,0
2,954,-9.49469171582505,0,0,0
1,955,-5.7054409466358,0,0,0
2,955,-5.54117069527429,0,0,0
1,956,12.5480688022515,0,0,0
2,956,1.97182752536197,0,0,0
1,957,7.4595757649519,0,0,0
2,957,0.486073605944322,0,0,0
1,958,-4.27323152646083,0,0,0
2,958,-7.39711210074406,0,0,0
1,959,5.55587908076456,0,0,0
2,959,1.562636623728,0,0,0
1,960,3.01348575297599,0,0,0
2,960,-0.0494259487127601,0,0,0
1,961,-8.62708172902624,0,0,0
2,961,-9.75091035922788,0,0,0
1,962,-1.87524139203872,0,0,0
2,962,3.69621804619855,0,0,0
1,963,9.88881552940214,0,0,0
2,963,5.69970259745356,0,0,0
1,964,10.5743634431461,0,0,0
2,964,0.694553400504728,0,0,0
1,965,1.49588862210862,0,0,0
2,965,11.7807149874932,0,0,0
1,966,2.48337975392397,0,0,0
2,966,0.820812180431004,0,0,0
1,967,5.7212279686513,0,0,0
2,967,-0.401449472382067,0,0,0
1,968,1.16036537673608,0,0,0
2,968,-4.07432961090312,0,0,0
1,969,-3.09263985845772,0,0,0
2,969,7.13300783212942,0,0,0
1,970,8.94788814662867,0,0,0
2,970,-0.821053369714037,0,0,0
1,971,-3.00970148822011,0,0,0
2,971,-1.1572681202713,0,0,0
1,972,4.08298132981551,0,0,0
2,972,-4.04939397143721,0,0,0
1,973,8.47090091595912,0,0,0
2,973,-2.86537115173345,0,0,0
1,974,1.80615059386248,0,0,0
2,974,4.65522037797781,0,0,0
1,975,-1.71559625994623,0,0,0
2,975,-1.66216842792972,0,0,0
1,976,-4.7720794765728,0,0,0
2,976,-1.00705185549976,0,0,0
1,977,0.0886232556179525,0,0,0
2,977,-1.03176172488394,0,0,0
1,978,-8.92879117647157,0,0,0
2,978,-7.89119358047679,0,0,0
1,979,16.448635407989,0,0,0
2,979,-4.8950068555567,0,0,0
1,980,-11.4591508412175,0,0,0
2,980,-14.2420245376899,0,0,0
1,981,1.48406221521733,0,0,0
2,981,2.29692026682546,0,0,0
1,982,-2.50145560533047,0,0,0
2,982,-0.696865764585526,0,0,0
1,983,-2.37564252166143,0,0,0
2,983,-0.300895401169569,0,0,0
1,984,-15.3018402022738,0,0,0
2,984,-13.9087313779527,0,0,0
1,985,-4.60984562735994,0,0,0
2,985,-6.20993656809481,0,0,0
1,986,-0.169041513502332,0,0,0
2,986,0.990424146964141,0,0,0
1,987,9.61450447252779,0,0,0
2,987,-3.84051711956909,0,0,0
1,988,5.50906801657107,0,0,0
2,988,5.52941458703508,0,0,0
1,989,3.97126942894816,0,0,0
2,989,-1.40544320606668,0,0,0
1,990,-5.18729729446225,0,0,0
2,990,-5.86150235080962,0,0,0
1,991,-5.99984318212466,0,0,0
2,991,6.66161988013584,0,0,0
1,992,3.01098782015738,0,0,0
2,992,-4.19498729008303,0,0,0
1,993,-1.01680672211394,0,0,0
2,993,-0.108688945489802,0,0,0
1,994,-7.05046089672511,0,0,0
2,994,-10.0520698438202,0,0,0
1,995,-4.70761078770888,0,0,0
2,995,-5.84178929175625,0,0,0
1,996,2.36843090494344,0,0,0
2,996,0.250238144346431,0,0,0
1,997,-2.88218143789671,0,0,0
2,997,2.26454804772971,0,0,0
1,998,0.167103395263936,0,0,0
2,998,2.61277942726237,0,0,0
1,999,-1.45971556135735,0,0,0
2,999,2.62266133279204,0,0,0
1,1000,-6.29966632926377,0,0,0
2,1000,-5.41059810820782,0,0,0
